DATE,FL,T_WA
2018-06-03,82.0653125,82.0653125
2018-06-04,83.508125,83.508125
2018-06-05,80.49875,80.49875
2018-06-06,78.4146875,78.4146875
2018-06-07,78.575,78.575
2018-06-08,77.9075,77.9075
2018-06-09,78.6565625,78.6565625
2018-06-10,79.2415625,79.2415625
2018-06-11,78.46531250000002,78.46531250000002
2018-06-12,78.54125,78.54125
2018-06-13,80.0628125,80.0628125
2018-06-14,79.19375000000002,79.19375000000002
2018-06-15,80.549375,80.549375
2018-06-16,81.60526785714286,81.60526785714286
2018-06-17,82.3240625,82.3240625
2018-06-18,82.18625,82.18625
2018-06-19,82.26500000000001,82.26500000000001
2018-06-20,82.0934375,82.0934375
2018-06-21,83.29799107142857,83.29799107142857
2018-06-22,83.6009375,83.6009375
2018-06-23,83.4378125,83.4378125
2018-06-24,83.1940625,83.1940625
2018-06-25,81.539375,81.539375
2018-06-26,82.42571428571429,82.42571428571429
2018-06-27,82.76642857142858,82.76642857142858
2018-06-28,81.0711224489796,81.0711224489796
2018-06-29,80.68173469387754,80.68173469387754
2018-06-30,80.26801020408162,80.26801020408162
2018-07-01,81.34571428571428,81.34571428571428
2018-07-02,83.65142857142857,83.65142857142857
2018-07-03,84.3725,84.3725
2018-07-04,80.12187500000002,80.12187500000002
2018-07-05,80.076875,80.076875
2018-07-06,80.4340625,80.4340625
2018-07-07,80.87,80.87
2018-07-08,79.32875,79.32875
2018-07-09,82.49000000000002,82.49000000000002
2018-07-10,82.43656250000002,82.43656250000002
2018-07-11,82.968125,82.968125
2018-07-12,82.58964285714283,82.58964285714283
2018-07-13,83.4434375,83.4434375
2018-07-14,82.833125,82.833125
2018-07-15,83.10593750000002,83.10593750000002
2018-07-16,83.80625,83.80625
2018-07-17,82.57625,82.57625
2018-07-18,82.49040178571428,82.49040178571428
2018-07-19,82.41205357142857,82.41205357142857
2018-07-20,81.65589285714286,81.65589285714286
2018-07-21,81.95991071428571,81.95991071428571
2018-07-22,83.31125,83.31125
2018-07-23,83.53276785714286,83.53276785714286
2018-07-24,81.51352678571429,81.51352678571429
2018-07-25,82.89566964285714,82.89566964285714
2018-07-26,83.3984375,83.3984375
2018-07-27,83.42883928571429,83.42883928571429
2018-07-28,82.42129464285716,82.42129464285716
2018-07-29,80.9459375,80.9459375
2018-07-30,80.37620535714284,80.37620535714284
2018-07-31,81.11683035714286,81.11683035714286
2018-08-01,81.87714285714286,81.87714285714286
2018-08-02,82.3596875,82.3596875
2018-08-03,82.12718749999998,82.12718749999998
2018-08-04,83.508125,83.508125
2018-08-05,83.744375,83.744375
2018-08-06,83.16017857142859,83.16017857142859
2018-08-07,83.03,83.03
2018-08-08,84.1004375,84.1004375
2018-08-09,82.7525,82.7525
2018-08-10,81.95937500000002,81.95937500000002
2018-08-11,80.7771875,80.7771875
2018-08-12,81.76410714285714,81.76410714285714
2018-08-13,81.76630357142858,81.76630357142858
2018-08-14,81.61410714285714,81.61410714285714
2018-08-15,81.7840625,81.7840625
2018-08-16,82.56875,82.56875
2018-08-17,82.84075892857143,82.84075892857143
2018-08-18,83.08102678571429,83.08102678571429
2018-08-19,82.11875,82.11875
2018-08-20,82.6221875,82.6221875
2018-08-21,82.8307142857143,82.8307142857143
2018-08-22,82.1834375,82.1834375
2018-08-23,82.63866071428572,82.63866071428572
2018-08-24,82.10075,82.10075
2018-08-25,81.84875,81.84875
2018-08-26,82.10267857142857,82.10267857142857
2018-08-27,82.765625,82.765625
2018-08-28,81.24607142857144,81.24607142857144
2018-08-29,80.05075892857144,80.05075892857144
2018-08-30,79.64937499999998,79.64937499999998
2018-08-31,82.1519375,82.1519375
2018-09-01,82.4,82.4
2018-09-02,80.93830357142858,80.93830357142858
2018-09-03,79.19696428571429,79.19696428571429
2018-09-04,82.045625,82.045625
2018-09-05,82.94843750000003,82.94843750000003
2018-09-06,81.82625,81.82625
2018-09-07,80.19058035714286,80.19058035714286
2018-09-08,79.5425,79.5425
2018-09-09,80.65584821428574,80.65584821428574
2018-09-10,80.97968750000003,80.97968750000003
2018-09-11,82.06973214285712,82.06973214285712
2018-09-12,83.35624999999997,83.35624999999997
2018-09-13,84.00285714285717,84.00285714285717
2018-09-14,82.9596875,82.9596875
2018-09-15,81.2435,81.2435
2018-09-16,83.3135,83.3135
2018-09-18,84.94999999999997,84.94999999999997
2018-09-19,84.32374999999998,84.32374999999998
2018-09-20,84.18199999999999,84.18199999999999
2018-09-21,81.92575892857144,81.92575892857144
2018-09-22,82.11031249999998,82.11031249999998
2018-09-23,81.78875,81.78875
2018-09-24,81.9725,81.9725
2018-09-25,82.88374999999998,82.88374999999998
2018-09-26,83.32772321428571,83.32772321428571
2018-09-27,83.46312499999998,83.46312499999998
2018-09-28,82.91468750000001,82.91468750000001
2018-09-29,82.69491071428571,82.69491071428571
2018-09-30,82.84156250000002,82.84156250000002
2018-10-01,81.44575892857142,81.44575892857142
2018-10-02,81.237875,81.237875
2018-10-03,80.74625,80.74625
2018-10-04,80.0515625,80.0515625
2018-10-05,80.17531249999998,80.17531249999998
2018-10-06,79.919375,79.919375
2018-10-07,80.00093749999998,80.00093749999998
2018-10-08,80.009375,80.009375
2018-10-09,81.5028125,81.5028125
2018-10-10,81.84834821428572,81.84834821428572
2018-10-11,82.01704081632653,82.01704081632653
2018-10-12,78.37892857142856,78.37892857142856
2018-10-13,76.53714285714284,76.53714285714284
2018-10-14,78.82249999999998,78.82249999999998
2018-10-15,81.16571428571429,81.16571428571429
2018-10-16,82.25857142857143,82.25857142857143
2018-10-17,81.86321428571429,81.86321428571429
2018-10-18,81.1432142857143,81.1432142857143
2018-10-19,78.08244897959185,78.08244897959185
2018-10-20,79.15035714285716,79.15035714285716
2018-10-21,75.38,75.38
2018-10-22,73.43704081632656,73.43704081632656
2018-10-23,76.24265306122447,76.24265306122447
2018-10-24,74.92571428571429,74.92571428571429
2018-10-25,74.81030612244899,74.81030612244899
2018-10-26,77.86464285714284,77.86464285714284
2018-10-27,72.41321428571429,72.41321428571429
2018-10-28,66.61464285714285,66.61464285714285
2018-10-29,69.62321428571428,69.62321428571428
2018-10-30,70.73857142857142,70.73857142857142
2018-10-31,72.651875,72.651875
2018-11-01,75.41375,75.41375
2018-11-02,74.20758928571429,74.20758928571429
2018-11-03,65.81468749999999,65.81468749999999
2018-11-04,71.388125,71.388125
2018-11-05,76.4740625,76.4740625
2018-11-06,77.6778125,77.6778125
2018-11-07,77.12495535714284,77.12495535714284
2018-11-08,76.69062500000003,76.69062500000003
2018-11-09,75.87379464285716,75.87379464285716
2018-11-10,72.68,72.68
2018-11-11,70.47299107142857,70.47299107142857
2018-11-12,75.419375,75.419375
2018-11-13,76.74325892857144,76.74325892857144
2018-11-14,73.450625,73.450625
2018-11-15,66.1053125,66.1053125
2018-11-16,52.43,52.43000000000001
2018-11-22,65.9525,65.9525
2018-11-23,68.58058035714285,68.58058035714285
2018-11-24,71.8840625,71.8840625
2018-11-25,69.53,69.53
2018-11-26,70.3878125,70.3878125
2018-11-27,57.801875,57.801874999999995
2018-11-28,49.6765625,49.6765625
2018-11-29,53.83625,53.83625000000001
2018-11-30,63.37183035714286,63.37183035714286
2018-12-01,71.9571875,71.9571875
2018-12-02,76.145,76.145
2018-12-03,75.27674107142856,75.27674107142856
2018-12-04,68.32906249999999,68.32906249999999
2018-12-05,56.8653125,56.8653125
2018-12-06,54.179375,54.17937499999999
2018-12-07,60.141875,60.14187499999999
2018-12-08,66.6303125,66.6303125
2018-12-09,69.36125,69.36125
2018-12-10,57.8534375,57.8534375
2018-12-11,52.2415625,52.2415625
2018-12-12,53.296651785714296,53.296651785714296
2018-12-13,65.38718750000001,65.38718750000001
2018-12-14,70.8153125,70.8153125
2018-12-15,67.595,67.595
2018-12-16,63.82625,63.82625
2018-12-17,58.004375,58.004375
2018-12-18,58.263125,58.263125
2018-12-19,62.11062500000001,62.11062500000001
2018-12-20,67.4009375,67.4009375
2018-12-21,61.6128125,61.6128125
2018-12-22,55.50125000000001,55.50125000000001
2018-12-23,54.7025,54.7025
2018-12-24,59.8071875,59.8071875
2018-12-25,61.03625,61.036249999999995
2018-12-26,64.5125,64.5125
2018-12-27,69.8478125,69.8478125
2018-12-28,73.7121875,73.7121875
2018-12-29,71.96281250000001,71.96281250000001
2018-12-30,71.8025,71.8025
2018-12-31,73.23875000000002,73.23875000000002
2019-01-01,72.5984375,72.5984375
2019-01-02,71.3075,71.3075
2019-01-03,72.24968750000002,72.24968750000002
2019-01-04,70.683125,70.683125
2019-01-05,63.125937500000006,63.1259375
2019-01-06,58.32781250000001,58.32781250000001
2019-01-07,62.886875,62.88687500000001
2019-01-08,64.79656250000001,64.79656250000001
2019-01-09,63.145625,63.145624999999995
2019-01-10,53.20343750000001,53.20343750000001
2019-01-11,55.76,55.76
2019-01-12,65.8765625,65.8765625
2019-01-13,67.62593749999999,67.62593749999999
2019-01-14,59.6675,59.6675
2019-01-15,54.0528125,54.0528125
2019-01-16,51.7859375,51.7859375
2019-01-17,56.17343750000001,56.173437500000006
2019-01-18,62.7378125,62.7378125
2019-01-19,66.33500000000001,66.33500000000001
2019-01-20,59.343125,59.343125
2019-01-21,50.0759375,50.0759375
2019-01-22,61.01093750000001,61.010937500000004
2019-01-23,69.48218750000001,69.48218750000001
2019-01-24,66.351875,66.351875
2019-01-25,54.32321428571429,54.32321428571429
2019-01-26,53.57187500000001,53.571875000000006
2019-01-27,56.31406250000001,56.314062500000006
2019-01-28,50.9590625,50.9590625
2019-01-29,53.5775,53.5775
2019-01-30,52.615625,52.615625
2019-01-31,54.92468750000001,54.92468750000001
2019-02-01,62.774375000000006,62.774375
2019-02-02,67.56031250000001,67.56031250000001
2019-02-03,66.92281249999999,66.92281249999999
2019-02-04,64.02875,64.02875
2019-02-05,65.0271875,65.0271875
2019-02-06,66.1353125,66.1353125
2019-02-07,68.1575,68.1575
2019-02-08,68.53437500000001,68.53437500000001
2019-02-09,66.515,66.515
2019-02-10,68.3796875,68.3796875
2019-02-11,70.986875,70.986875
2019-02-12,72.19625,72.19625
2019-02-13,61.4496875,61.4496875
2019-02-14,58.2434375,58.24343749999999
2019-02-15,63.505625,63.505625
2019-02-16,68.511875,68.511875
2019-02-17,72.2834375,72.2834375
2019-02-18,73.72343749999997,73.72343749999997
2019-02-19,72.4578125,72.4578125
2019-02-20,72.89375000000003,72.89375000000003
2019-02-21,74.2521875,74.2521875
2019-02-22,74.991875,74.991875
2019-02-23,75.515,75.515
2019-02-24,75.2928125,75.2928125
2019-02-25,68.230625,68.230625
2019-02-26,68.4078125,68.4078125
2019-02-27,69.55812499999999,69.55812499999999
2019-02-28,68.79875,68.79875
2019-03-01,70.1234375,70.1234375
2019-03-02,71.763125,71.763125
2019-03-03,73.5125,73.5125
2019-03-04,69.3725,69.3725
2019-03-05,60.54125000000001,60.54125000000002
2019-03-06,52.8096875,52.809687499999995
2019-03-07,56.676473214285714,56.676473214285714
2019-03-08,64.563125,64.563125
2019-03-09,70.0784375,70.0784375
2019-03-10,73.28468749999998,73.28468749999998
2019-03-11,73.11875,73.11875
2019-03-12,71.8671875,71.8671875
2019-03-13,72.89375000000003,72.89375000000003
2019-03-14,72.8628125,72.8628125
2019-03-15,73.2513392857143,73.2513392857143
2019-03-16,69.10464285714286,69.10464285714286
2019-03-17,65.8653125,65.8653125
2019-03-18,64.21156250000001,64.21156250000001
2019-03-19,62.4565625,62.4565625
2019-03-20,63.84593750000001,63.84593750000002
2019-03-21,62.40593750000001,62.40593750000001
2019-03-22,61.5678125,61.5678125
2019-03-23,62.071250000000006,62.07125
2019-03-24,67.1365625,67.1365625
2019-03-25,69.80000000000001,69.80000000000001
2019-03-26,70.3596875,70.3596875
2019-03-27,65.7865625,65.7865625
2019-03-28,65.166875,65.166875
2019-03-29,66.925625,66.925625
2019-03-30,69.47375,69.47375
2019-03-31,70.19375,70.19375
2019-04-01,65.2071875,65.2071875
2019-04-02,67.2096875,67.2096875
2019-04-03,66.576875,66.576875
2019-04-04,70.84343750000002,70.84343750000002
2019-04-05,72.77000000000002,72.77000000000002
2019-04-06,75.07906249999998,75.07906249999998
2019-04-07,75.8778125,75.8778125
2019-04-08,75.11562500000002,75.11562500000002
2019-04-09,74.41357142857143,74.41357142857143
2019-04-10,73.3353125,73.3353125
2019-04-11,73.625,73.625
2019-04-12,75.89950892857142,75.89950892857142
2019-04-13,77.02250000000002,77.02250000000002
2019-04-14,77.65531250000002,77.65531250000002
2019-04-15,71.3721875,71.3721875
2019-04-16,69.25718749999999,69.25718749999999
2019-04-17,72.449375,72.449375
2019-04-18,75.59375,75.59375
2019-04-19,74.8465625,74.8465625
2019-04-20,66.6725,66.6725
2019-04-21,65.55875,65.55875
2019-04-22,68.2925,68.2925
2019-04-23,70.6353125,70.6353125
2019-04-24,71.82017857142857,71.82017857142857
2019-04-25,72.71375,72.71375
2019-04-26,75.9115625,75.9115625
2019-04-27,71.67875000000002,71.67875000000002
2019-04-28,72.84875,72.84875
2019-04-29,75.90875,75.90875
2019-04-30,77.489375,77.489375
2019-05-01,77.73125000000002,77.73125000000002
2019-05-02,77.33642857142857,77.33642857142857
2019-05-03,77.8578125,77.8578125
2019-05-04,78.29375,78.29375
2019-05-05,77.9140625,77.9140625
2019-05-06,76.91723214285716,76.91723214285716
2019-05-07,77.736875,77.736875
2019-05-08,78.62,78.62
2019-05-09,79.2415625,79.2415625
2019-05-10,79.188125,79.188125
2019-05-11,79.87156250000002,79.87156250000002
2019-05-12,78.73531249999998,78.73531249999998
2019-05-13,77.500625,77.500625
2019-05-14,76.88468750000001,76.88468750000001
2019-05-15,75.39928571428571,75.39928571428571
2019-05-16,76.47325892857144,76.47325892857144
2019-05-17,77.52312500000002,77.52312500000002
2019-05-18,78.603125,78.603125
2019-05-19,79.570625,79.570625
2019-05-20,79.91375,79.91375
2019-05-21,80.21187499999998,80.21187499999998
2019-05-22,80.40607142857144,80.40607142857144
2019-05-23,81.31156250000002,81.31156250000002
2019-05-24,80.313125,80.313125
2019-05-25,81.24406250000001,81.24406250000001
2019-05-26,81.85718750000002,81.85718750000002
2019-05-27,82.02875,82.02875
2019-05-28,82.83875,82.83875
2019-05-29,82.2396875,82.2396875
2019-05-30,81.87125,81.87125
2019-05-31,82.35499999999998,82.35499999999998
2019-06-01,82.35781250000002,82.35781250000002
2019-06-02,82.675625,82.675625
2019-06-03,83.72749999999998,83.72749999999998
2019-06-04,83.980625,83.980625
2019-06-05,82.8021875,82.8021875
2019-06-06,81.69125,81.69125
2019-06-07,81.6940625,81.6940625
2019-06-08,80.1415625,80.1415625
2019-06-09,79.19093749999998,79.19093749999998
2019-06-10,80.2146875,80.2146875
2019-06-11,80.5184375,80.5184375
2019-06-12,80.5442857142857,80.5442857142857
2019-06-13,79.74647321428571,79.74647321428571
2019-06-14,79.795625,79.795625
2019-06-15,81.04156250000003,81.04156250000003
2019-06-16,79.986875,79.986875
2019-06-17,79.24437499999998,79.24437499999998
2019-06-18,80.465,80.465
2019-06-19,80.7265625,80.7265625
2019-06-20,84.16625,84.16625
2019-06-21,85.53031250000002,85.53031250000002
2019-06-22,85.0184375,85.0184375
2019-06-23,84.5965625,84.5965625
2019-06-24,85.13375,85.13375
2019-06-25,86.2090625,86.2090625
2019-06-26,85.78625,85.78625
2019-06-27,83.7303125,83.7303125
2019-06-28,82.52375,82.52375
2019-06-29,80.481875,80.481875
2019-06-30,82.1815625,82.1815625
2019-07-01,84.3321875,84.3321875
2019-07-02,85.4571875,85.4571875
2019-07-03,85.0690625,85.0690625
2019-07-04,84.1625,84.1625
2019-07-05,82.9709375,82.9709375
2019-07-06,80.75107142857142,80.75107142857142
2019-07-07,81.22437500000002,81.22437500000002
2019-07-08,80.7153125,80.7153125
2019-07-09,80.88968750000002,80.88968750000002
2019-07-10,81.9696875,81.9696875
2019-07-11,81.978125,81.978125
2019-07-12,80.6421875,80.6421875
2019-07-13,83.56437500000001,83.56437500000001
2019-07-14,85.14500000000002,85.14500000000002
2019-07-15,84.321875,84.321875
2019-07-16,84.31812500000002,84.31812500000002
2019-07-17,83.85125000000002,83.85125000000002
2019-07-18,83.1115625,83.1115625
2019-07-19,82.619375,82.619375
2019-07-20,82.0540625,82.0540625
2019-07-21,81.44093750000002,81.44093750000002
2019-07-22,81.26375,81.26375
2019-07-23,80.5128125,80.5128125
2019-07-24,80.27375,80.27375
2019-07-25,79.97,79.97
2019-07-26,80.0740625,80.0740625
2019-07-27,81.4775,81.4775
2019-07-28,82.535,82.535
2019-07-29,83.03562500000002,83.03562500000002
2019-07-30,83.06937500000002,83.06937500000002
2019-07-31,83.08625,83.08625
2019-08-01,81.01625000000001,81.01625000000001
2019-08-02,80.65142857142858,80.65142857142858
2019-08-03,80.988125,80.988125
2019-08-04,82.03035714285716,82.03035714285716
2019-08-05,81.21138392857142,81.21138392857142
2019-08-06,81.935,81.935
2019-08-07,82.19870535714286,82.19870535714286
2019-08-08,82.59687500000003,82.59687500000003
2019-08-09,84.37718749999998,84.37718749999998
2019-08-10,84.576875,84.576875
2019-08-11,84.1071875,84.1071875
2019-08-12,83.33937500000002,83.33937500000002
2019-08-13,83.32249999999998,83.32249999999998
2019-08-14,83.36388392857144,83.36388392857144
2019-08-15,81.7390625,81.7390625
2019-08-16,80.31031250000002,80.31031250000002
2019-08-17,80.72093749999998,80.72093749999998
2019-08-18,81.68281250000003,81.68281250000003
2019-08-19,81.725,81.725
2019-08-20,81.60526785714283,81.60526785714283
2019-08-21,82.9653125,82.9653125
2019-08-22,83.361875,83.361875
2019-08-23,83.51375,83.51375
2019-08-24,83.72187500000003,83.72187500000003
2019-08-25,83.4096875,83.4096875
2019-08-26,81.94437500000002,81.94437500000002
2019-08-27,81.7475,81.7475
2019-08-28,83.47999999999998,83.47999999999998
2019-08-29,84.1653125,84.1653125
2019-08-30,81.97758928571429,81.97758928571429
2019-08-31,82.5378125,82.5378125
2019-09-01,82.12678571428572,82.12678571428572
2019-09-02,81.92375,81.92375
2019-09-03,81.73906250000002,81.73906250000002
2019-09-04,84.10718750000002,84.10718750000002
2019-09-05,84.8553125,84.8553125
2019-09-06,84.6884375,84.6884375
2019-09-07,82.529375,82.529375
2019-09-08,83.435,83.435
2019-09-09,84.2703125,84.2703125
2019-09-10,83.77250000000002,83.77250000000002
2019-09-11,83.30562499999998,83.30562499999998
2019-09-12,82.6225892857143,82.6225892857143
2019-09-13,82.33812499999998,82.33812499999998
2019-09-14,82.37468750000002,82.37468750000002
2019-09-15,82.52736607142856,82.52736607142856
2019-09-16,83.13968750000002,83.13968750000002
2019-09-17,82.6953125,82.6953125
2019-09-18,82.53017857142856,82.53017857142856
2019-09-19,80.6271875,80.6271875
2019-09-20,79.43281250000003,79.43281250000003
2019-09-21,79.52642857142857,79.52642857142857
2019-09-22,79.0671875,79.0671875
2019-09-23,78.6565625,78.6565625
2019-09-24,78.985625,78.985625
2019-09-25,80.7096875,80.7096875
2019-09-26,81.45821428571429,81.45821428571429
2019-09-27,81.7788392857143,81.7788392857143
2019-09-28,82.0428125,82.0428125
2019-09-29,81.19343750000002,81.19343750000002
2019-09-30,82.045625,82.045625
2019-10-01,81.26656249999998,81.26656249999998
2019-10-02,79.13375,79.13375
2019-10-03,80.34928571428571,80.34928571428571
2019-10-04,80.95517857142858,80.95517857142858
2019-10-05,81.1625,81.1625
2019-10-06,80.774375,80.774375
2019-10-07,78.485,78.485
2019-10-08,78.32107142857143,78.32107142857143
2019-10-09,78.28812500000002,78.28812500000002
2019-10-10,77.95625000000003,77.95625000000003
2019-10-11,77.53999999999998,77.53999999999998
2019-10-12,76.15062499999998,76.15062499999998
2019-10-13,77.8015625,77.8015625
2019-10-14,78.6340625,78.6340625
2019-10-15,78.41187500000002,78.41187500000002
2019-10-16,79.8828125,79.8828125
2019-10-17,75.2759375,75.2759375
2019-10-18,73.259375,73.259375
2019-10-19,78.32468750000002,78.32468750000002
2019-10-20,77.9646875,77.9646875
2019-10-21,77.86906250000001,77.86906250000001
2019-10-22,79.1628125,79.1628125
2019-10-23,73.1328125,73.1328125
2019-10-24,76.90718749999998,76.90718749999998
2019-10-25,79.61214285714286,79.61214285714286
2019-10-26,79.76750000000001,79.76750000000001
2019-10-27,78.9434375,78.9434375
2019-10-28,78.85625000000002,78.85625000000002
2019-10-29,79.98125000000002,79.98125000000002
2019-10-30,80.375,80.375
2019-10-31,79.6578125,79.6578125
2019-11-01,69.4934375,69.4934375
2019-11-02,70.5903125,70.5903125
2019-11-03,68.7134375,68.7134375
2019-11-04,74.27388392857142,74.27388392857142
2019-11-05,76.825625,76.825625
2019-11-06,77.29249999999998,77.29249999999998
2019-11-07,75.755,75.755
2019-11-08,73.4646875,73.4646875
2019-11-09,67.015625,67.015625
2019-11-10,65.68531250000001,65.68531250000001
2019-11-11,69.2290625,69.2290625
2019-11-12,69.04624999999999,69.04624999999999
2019-11-13,60.47642857142856,60.47642857142856
2019-11-14,65.8034375,65.8034375
2019-11-15,65.3815625,65.3815625
2019-11-16,60.355625,60.35562500000001
2019-11-17,57.7821875,57.7821875
2019-11-18,61.21906249999999,61.21906249999999
2019-11-19,62.0375,62.0375
2019-11-20,61.23593750000001,61.235937500000006
2019-11-21,62.5353125,62.53531250000001
2019-11-22,66.84044642857144,66.84044642857144
2019-11-23,70.61736607142856,70.61736607142856
2019-11-24,65.1509375,65.1509375
2019-11-25,58.26875,58.26875
2019-11-26,62.46339285714286,62.46339285714286
2019-11-27,68.66375,68.66375
2019-11-28,71.1875,71.1875
2019-11-29,66.2815625,66.2815625
2019-11-30,67.25750000000001,67.25750000000001
2019-12-01,72.010625,72.010625
2019-12-02,63.5590625,63.5590625
2019-12-03,51.313437500000006,51.3134375
2019-12-04,56.7809375,56.78093749999999
2019-12-05,57.38,57.379999999999995
2019-12-06,60.3978125,60.3978125
2019-12-07,64.4309375,64.4309375
2019-12-08,68.793125,68.793125
2019-12-09,70.6325,70.6325
2019-12-10,73.17500000000003,73.17500000000003
2019-12-11,67.983125,67.983125
2019-12-12,67.2265625,67.2265625
2019-12-13,68.4078125,68.4078125
2019-12-14,67.7200892857143,67.7200892857143
2019-12-15,62.5690625,62.56906250000001
2019-12-16,69.1615625,69.1615625
2019-12-17,73.21156250000001,73.21156250000001
2019-12-18,59.4978125,59.4978125
2019-12-19,55.92031250000001,55.920312500000016
2019-12-20,62.83062500000001,62.83062500000001
2019-12-21,67.73,67.73
2019-12-22,68.90281250000001,68.90281250000001
2019-12-23,65.046875,65.046875
2019-12-24,62.594375,62.594375
2019-12-25,67.30531250000001,67.30531250000001
2019-12-26,69.80000000000001,69.80000000000001
2019-12-27,72.1878125,72.1878125
2019-12-28,72.95683035714286,72.95683035714286
2019-12-29,74.1453125,74.1453125
2019-12-30,72.38468750000001,72.38468750000001
2019-12-31,62.76875,62.76875
2020-01-01,58.965,58.96500000000001
2020-01-02,66.975,66.975
2020-01-03,74.78071428571428,74.78071428571428
2020-01-04,71.285,71.285
2020-01-05,55.8275,55.8275
2020-01-06,55.675,55.675
2020-01-07,59.44785714285714,59.447857142857146
2020-01-08,56.235714285714295,56.235714285714295
2020-01-09,62.705,62.705
2020-01-10,70.8525,70.8525
2020-01-11,74.66333333333333,74.66333333333333
2020-01-12,74.01357142857142,74.01357142857142
2020-01-13,73.26595238095237,73.26595238095237
2020-01-14,72.42333333333335,72.42333333333335
2020-01-15,72.24000000000002,72.24000000000002
2020-01-16,71.5975,71.5975
2020-01-17,68.355,68.355
2020-01-18,67.76500000000001,67.76500000000001
2020-01-19,68.42,68.42
2020-01-20,55.4775,55.4775
2020-01-21,47.95,47.95
2020-01-22,47.135,47.135
2020-01-23,59.18250000000001,59.18250000000001
2020-01-24,65.72,65.72
2020-01-25,60.045,60.045
2020-01-26,55.8275,55.8275
2020-01-27,60.85,60.85
2020-01-28,59.6275,59.6275
2020-01-29,58.1375,58.1375
2020-01-30,61.71285714285714,61.71285714285714
2020-01-31,62.875,62.875
2020-02-01,59.9575,59.9575
2020-02-02,55.0775,55.0775
2020-02-03,57.935,57.935
2020-02-04,62.703571428571436,62.703571428571436
2020-02-05,69.2475,69.2475
2020-02-06,75.015,75.015
2020-02-07,60.81500000000001,60.81500000000001
2020-02-08,56.63500000000001,56.63500000000002
2020-02-09,63.64,63.64
2020-02-10,69.29750000000001,69.29750000000001
2020-02-11,73.5975,73.5975
2020-02-12,74.2175,74.2175
2020-02-13,75.35249999999998,75.35249999999998
2020-02-14,66.5725,66.5725
2020-02-15,63.445,63.44499999999999
2020-02-16,67.345,67.345
2020-02-17,70.04750000000001,70.04750000000001
2020-02-18,73.82750000000001,73.82750000000001
2020-02-19,75.374375,75.374375
2020-02-20,71.920625,71.920625
2020-02-21,57.9003125,57.9003125
2020-02-22,56.0553125,56.0553125
2020-02-23,61.919375,61.919375
2020-02-24,67.65687500000001,67.65687500000001
2020-02-25,71.87281250000002,71.87281250000002
2020-02-26,70.3175,70.3175
2020-02-27,56.935625,56.935625
2020-02-28,52.8321875,52.83218750000001
2020-02-29,56.5896875,56.58968749999999
2020-03-01,57.70625,57.70625
2020-03-02,66.54875000000001,66.54875000000001
2020-03-03,72.5871875,72.5871875
2020-03-04,74.33656250000001,74.33656250000001
2020-03-05,75.396875,75.396875
2020-03-06,68.57535714285714,68.57535714285714
2020-03-07,59.0140625,59.0140625
2020-03-08,61.51718750000001,61.517187500000006
2020-03-09,67.544375,67.544375
2020-03-10,70.28495535714286,70.28495535714286
2020-03-11,72.09125,72.09125
2020-03-12,71.0375,71.0375
2020-03-13,77.7155,77.7155
2020-03-14,79.53125,79.53125
2020-03-15,74.339375,74.339375
2020-03-16,73.56875,73.56875
2020-03-17,74.5025,74.5025
2020-03-18,75.081875,75.081875
2020-03-19,75.0678125,75.0678125
2020-03-20,75.1915625,75.1915625
2020-03-21,75.43625,75.43625
2020-03-22,74.856875,74.856875
2020-03-23,75.1578125,75.1578125
2020-03-24,75.0115625,75.0115625
2020-03-25,77.72562500000002,77.72562500000002
2020-03-26,76.296875,76.296875
2020-03-27,76.701875,76.701875
2020-03-28,75.6753125,75.6753125
2020-03-29,77.78214285714286,77.78214285714286
2020-03-30,76.9296875,76.9296875
2020-03-31,76.83125000000003,76.83125000000003
2020-04-01,68.93656250000001,68.93656250000001
2020-04-02,66.228125,66.228125
2020-04-03,68.72843750000001,68.72843750000001
2020-04-04,71.83906250000003,71.83906250000003
2020-04-05,71.60000000000002,71.60000000000002
2020-04-06,72.8065625,72.8065625
2020-04-07,74.946875,74.946875
2020-04-08,77.421875,77.421875
2020-04-09,80.2090625,80.2090625
2020-04-10,75.81875000000002,75.81875000000002
2020-04-11,71.55098214285717,71.55098214285717
2020-04-12,78.681875,78.681875
2020-04-13,81.299375,81.299375
2020-04-14,78.9884375,78.9884375
2020-04-15,75.04500000000002,75.04500000000002
2020-04-16,70.11250000000001,70.11250000000001
2020-04-17,74.92500000000003,74.92500000000003
2020-04-18,77.415,77.415
2020-04-19,79.030625,79.030625
2020-04-20,79.0025,79.0025
2020-04-21,75.7725,75.7725
2020-04-22,73.59750000000003,73.59750000000003
2020-04-23,77.13750000000002,77.13750000000002
2020-04-24,76.39,76.39
2020-04-25,76.9325,76.9325
2020-04-26,75.33,75.33
2020-04-27,70.7925,70.7925
2020-04-28,68.85333333333334,68.85333333333334
