DATE,CO,ID,MT,NV,OR,UT,WA,WY,T_WA
2017-09-16,65.30769230769229,54.5,42.5,67.28571429,57.27272727272727,54.5,58.68421052631579,46.2,59.17004146774015
2017-09-17,59.0,54.0,43.5,66.0,57.18181818181818,56.5,57.42105263157895,43.3,57.50857831744828
2017-09-18,58.769230769230774,55.0,48.75,69.42857143,57.81818181818182,61.0,57.94736842105264,48.4,58.99876423810486
2017-09-19,63.16666666666666,54.5,53.5,70.71428571,54.09090909090909,64.0,56.68421052631579,55.0,59.78835073182761
2017-09-20,63.846153846153854,48.5,47.25,67.71428571,53.27272727272727,67.0,54.21052631578947,46.7,58.316354740303844
2017-09-21,58.53846153846154,51.5,48.33333333333334,67.57142857,51.54545454545455,64.5,51.05263157894736,48.4,56.01518266085431
2017-09-22,66.23076923076923,48.0,45.0,56.42857143,49.0,70.0,52.526315789473685,49.2,56.70134697748486
2017-09-23,66.69230769230771,47.0,42.0,52.71428571,50.63636363636363,62.0,54.73684210526316,42.9,55.993408521187035
2017-09-24,54.0,47.5,42.5,53.28571429,53.09090909090909,55.0,57.68421052631579,40.6,53.76435956322778
2017-09-25,50.08333333333334,49.5,44.0,53.57142857,54.45454545454545,48.0,58.0,40.7,52.63938581419541
2017-09-26,48.33333333333334,51.5,45.25,57.71428571,58.0,48.5,59.73684210526316,43.0,54.05658817484185
2017-09-27,51.16666666666666,57.5,52.0,60.14285714,62.09090909090909,53.0,62.31578947368421,45.4,57.51447390203509
2017-09-28,52.0,56.5,54.0,63.57142857,64.0,53.5,64.0,47.8,58.96361642581685
2017-09-29,51.846153846153854,58.5,54.75,64.42857143,63.54545454545455,56.0,66.47368421052633,48.5,60.1158391503825
2017-09-30,53.0,60.0,56.5,66.0,57.90909090909091,56.5,60.94736842105264,51.2,58.407676621706514
2017-10-01,56.384615384615394,54.5,54.25,66.42857143,54.90909090909091,56.0,56.68421052631579,51.5,57.017504748780645
2017-10-02,57.846153846153854,46.0,45.25,62.71428571,51.72727272727273,53.0,53.78947368421053,42.555555555555564,54.158302908984425
2017-10-03,49.46153846153846,44.5,38.25,54.14285714,48.45454545454545,42.5,52.89473684210525,37.66666666666666,48.96071149983003
2017-10-04,50.53846153846154,45.5,34.0,57.14285714,49.63636363636363,46.5,52.31578947368421,37.3,49.90807752518628
2017-10-05,58.07692307692307,46.0,37.5,58.0,50.18181818181818,57.0,52.47368421052632,42.7,53.23910120963984
2017-10-06,58.07692307692307,48.0,45.0,57.85714286,51.36363636363637,59.0,52.842105263157904,43.6,54.18640456756584
2017-10-07,53.230769230769226,53.5,49.5,61.28571429,54.54545454545455,54.0,53.47368421052632,45.8,54.214382329354514
2017-10-08,54.384615384615394,55.0,49.25,63.71428571,53.81818181818182,53.5,54.31578947368421,52.3,55.02144376458791
2017-10-09,53.92307692307693,45.5,38.25,58.57142857,48.72727272727273,57.0,50.94736842105264,38.4,51.68304815776963
2017-10-10,36.846153846153854,47.5,40.25,52.42857143,48.36363636363637,46.0,48.73684210526316,34.2,45.54606696083644
2017-10-11,42.153846153846146,49.0,45.5,54.28571429,49.81818181818182,45.0,50.368421052631575,40.5,47.873863995108614
2017-10-12,50.46153846153846,48.5,44.25,59.57142857,44.45454545454545,51.5,47.26315789473684,47.2,49.35089838572715
2017-10-13,58.384615384615394,43.0,37.5,55.28571429,43.63636363636363,56.0,45.05263157894736,40.7,49.56194824850109
2017-10-14,51.384615384615394,45.0,38.75,55.85714286,44.0,52.5,44.526315789473685,38.6,47.78429822763704
2017-10-15,46.53846153846154,42.0,37.75,53.42857143,43.72727272727273,45.5,44.26315789473684,34.3,45.22489417720452
2017-10-16,43.69230769230769,43.5,45.5,52.5,48.36363636363637,44.5,48.68421052631579,40.5,46.88410076989342
2017-10-17,51.615384615384606,47.0,50.75,58.0,50.72727272727273,46.5,50.42105263157895,47.9,50.8502346678006
2017-10-18,52.769230769230774,48.0,54.5,60.85714286,52.27272727272727,50.0,52.78947368421053,52.111111111111114,53.026992513510635
2017-10-19,56.384615384615394,53.5,48.0,61.42857143,54.90909090909091,54.5,52.157894736842096,52.4,54.72463041495824
2017-10-20,55.153846153846146,56.0,58.5,64.14285714,52.45454545454545,60.0,53.368421052631575,52.5,55.951875775639664
2017-10-21,58.46153846153846,45.5,49.0,55.57142857,45.45454545454545,57.5,49.10526315789475,50.9,52.02689695199113
2017-10-22,43.153846153846146,42.5,41.75,52.0,47.45454545454545,43.5,47.57894736842106,36.8,45.857666692330206
2017-10-23,46.769230769230774,50.5,49.0,59.42857143,52.36363636363637,47.0,52.57894736842106,44.8,50.99740701910724
2017-10-24,48.153846153846146,49.5,43.75,63.71428571,52.45454545454545,53.0,51.94736842105264,41.4,51.971999342258094
2017-10-25,45.92307692307693,48.5,45.75,63.85714286,53.72727272727273,54.0,50.57894736842106,42.5,51.48629283863623
2017-10-26,54.3125,48.5,48.5,62.28571429,52.81818181818182,51.5,48.31578947368421,50.7,52.2945169893871
2017-10-27,43.1875,51.5,34.5,61.28571429,53.45454545454545,52.5,51.31578947368421,37.0,50.24626091555668
2017-10-28,34.0625,50.0,39.0,61.71428571,53.63636363636363,49.5,50.89473684210525,32.3,47.90748108788286
2017-10-29,43.6875,51.0,46.0,62.0,53.0,51.5,50.21052631578947,47.3,50.57207056087563
2017-10-30,51.0,53.0,38.0,62.57142857,50.36363636363637,49.5,49.73684210526316,42.5,51.12048169646625
2017-10-31,36.5625,43.5,29.75,61.28571429,46.36363636363637,50.0,46.10526315789475,27.1,45.08903267478087
2017-11-01,42.615384615384606,40.0,33.5,56.57142857,45.09090909090909,51.0,43.78947368421053,31.2,45.11340910388527
2017-11-02,51.125,46.5,32.5,57.0,49.90909090909091,51.0,48.68421052631579,39.2,49.62044862090721
2017-11-03,43.92307692307693,44.5,27.0,57.0,46.63636363636363,55.0,43.73684210526316,31.1,46.16894746258127
2017-11-04,44.769230769230774,42.5,22.75,54.0,41.09090909090909,55.0,36.68421052631579,35.2,42.97601915909629
2017-11-05,51.615384615384606,36.0,21.33333333333333,54.42857143,38.0,54.0,34.368421052631575,31.9,42.676819757939896
2017-11-06,42.692307692307686,38.0,19.0,51.85714286,39.45454545454545,50.5,35.1578947368421,28.7,40.51103961836338
2017-11-07,41.615384615384606,33.0,17.5,48.42857143,36.81818181818182,50.0,34.89473684210526,21.9,38.82816936266766
2017-11-08,35.92307692307692,33.0,21.33333333333333,46.57142857,34.90909090909091,41.0,34.89473684210526,19.3,36.162160839986804
2017-11-09,36.92307692307692,34.5,23.0,47.71428571,41.09090909090909,35.0,41.31578947368421,24.3,38.811822167642084
2017-11-10,36.307692307692314,45.5,28.25,54.85714286,45.27272727272727,39.5,42.578947368421055,30.1,42.06189702288408
2017-11-11,39.53846153846154,43.0,33.25,51.85714286,44.4,42.0,41.26315789473684,36.8,42.37065988890068
2017-11-12,42.692307692307686,43.0,31.25,50.14285714,45.81818181818182,43.5,43.21052631578947,32.5,43.61095849827109
2017-11-13,40.384615384615394,41.0,31.5,49.0,47.18181818181818,42.5,46.631578947368425,31.0,43.88965597128513
2017-11-14,50.46153846153846,44.0,36.5,50.57142857,46.27272727272727,45.0,47.444444444444436,39.2,47.13700877473504
2017-11-15,48.615384615384606,42.0,32.75,52.42857143,44.45454545454545,46.0,47.05263157894736,36.9,46.358207515045095
2017-11-16,39.46153846153846,38.0,28.5,52.14285714,45.27272727272727,44.0,46.57894736842106,32.8,43.64050180440322
2017-11-17,47.846153846153854,43.5,36.5,56.14285714,41.81818181818182,43.5,43.0,43.2,45.16279296904466
2017-11-18,50.230769230769226,36.0,35.25,48.28571429,39.81818181818182,49.0,42.8421052631579,30.6,44.26556238965998
2017-11-19,31.23076923076923,36.5,31.25,41.14285714,38.09090909090909,31.0,43.47368421052632,25.1,37.0099869160157
2017-11-20,35.53846153846154,34.5,34.5,41.71428571,38.0,31.0,41.368421052631575,28.7,37.454299381360286
2017-11-21,42.307692307692314,38.5,36.75,51.0,46.90909090909091,33.5,43.73684210526316,35.2,42.745912659545354
2017-11-22,41.46153846153846,47.0,32.25,56.85714286,49.90909090909091,40.5,42.631578947368425,37.2,44.627302109221546
2017-11-23,47.230769230769226,50.0,48.25,58.0,56.45454545454545,46.0,52.42105263157895,45.6,51.358844700875736
2017-11-24,50.30769230769231,52.0,51.5,59.28571429,54.27272727272727,46.0,51.68421052631579,47.0,51.89794678451534
2017-11-25,50.69230769230769,43.5,40.25,57.71428571,43.18181818181818,48.5,45.57894736842106,42.2,47.58220977009461
2017-11-26,45.46153846153846,41.5,37.5,56.71428571,41.54545454545455,48.5,41.94736842105263,39.4,44.80349790416173
2017-11-27,49.92307692307693,46.0,45.0,59.14285714,47.63636363636363,47.0,46.47368421052632,45.5,48.76180413921206
2017-11-28,53.0,44.5,40.5,50.57142857,40.45454545454545,44.5,42.31578947368421,42.4,45.54219460357898
2017-11-29,38.307692307692314,37.5,35.0,44.28571429,37.90909090909091,42.0,40.8421052631579,29.8,39.69778114649702
2017-11-30,39.92307692307692,36.0,34.75,45.71428571,38.09090909090909,41.5,41.10526315789474,30.7,40.15339229150078
2017-12-01,37.0,31.5,31.5,45.0,36.0,38.5,39.10526315789474,27.3,37.73017878623133
2017-12-02,43.53846153846154,38.0,35.75,46.42857143,38.09090909090909,39.5,39.27777777777778,34.4,40.500361506662735
2017-12-03,43.69230769230769,38.5,35.25,46.85714286,36.90909090909091,41.0,38.944444444444436,35.2,40.51186623218181
2017-12-04,46.769230769230774,38.0,31.75,45.85714286,37.09090909090909,45.5,38.0,37.9,41.22837163723098
2017-12-05,30.69230769230769,32.0,24.25,34.14285714,32.54545454545455,29.0,34.27777777777778,20.2,31.77976917619903
2017-12-06,26.84615384615385,32.0,30.0,35.0,32.72727272727273,25.5,33.666666666666664,22.5,30.78607821035493
2017-12-07,25.384615384615387,28.0,24.75,38.85714286,34.27272727272727,30.0,35.05555555555556,22.375,31.597208987210376
2017-12-08,21.538461538461537,28.0,28.5,39.0,33.8,26.5,33.166666666666664,25.9,30.01332027267226
2017-12-09,38.46153846153846,25.5,32.5,41.42857143,31.54545454545455,29.0,32.611111111111114,31.0,33.74684562882439
2017-12-10,36.92307692307692,26.5,32.25,41.28571429,31.45454545454545,30.0,32.888888888888886,29.2,33.604647154029394
2017-12-11,36.384615384615394,26.5,33.0,40.57142857,31.181818181818183,29.0,33.833333333333336,31.0,33.58187239403387
2017-12-12,35.46153846153846,28.5,30.0,39.42857143,31.0,30.5,33.166666666666664,30.2,33.21699118905408
2017-12-13,38.769230769230774,27.0,31.75,40.0,29.272727272727273,34.0,33.77777777777778,33.5,34.33360695049625
2017-12-14,36.230769230769226,27.5,30.25,41.14285714,31.45454545454545,32.0,34.833333333333336,30.7,34.238412838769364
2017-12-15,28.0,31.0,27.75,42.71428571,31.363636363636363,37.0,35.05555555555556,25.7,33.34023756855799
2017-12-16,33.230769230769226,29.5,31.25,39.57142857,31.818181818181817,32.0,34.44444444444444,28.2,33.49339210505964
2017-12-17,34.46153846153846,28.5,24.5,40.71428571,32.81818181818182,31.0,34.05555555555556,27.9,33.47447523435236
2017-12-18,28.23076923076923,28.0,25.75,36.0,35.36363636363637,30.0,39.0,22.222222222222218,33.17921395496282
2017-12-19,33.230769230769226,33.0,37.5,38.42857143,41.81818181818182,29.5,42.333333333333336,26.7,37.25662747469803
2017-12-20,32.92307692307692,36.5,31.0,40.71428571,43.27272727272727,30.5,40.16666666666666,30.5,37.24261557450974
2017-12-21,39.53846153846154,37.5,17.5,42.0,32.45454545454545,33.0,33.27777777777778,28.3,34.975129844862344
2017-12-22,25.84615384615385,28.5,12.5,30.42857143,28.181818181818183,23.0,28.944444444444446,14.857142857142858,26.671898714327273
2017-12-23,21.923076923076927,31.0,15.0,31.14285714,33.27272727272727,22.0,31.722222222222218,15.428571428571427,27.642059547476826
2017-12-24,24.384615384615387,25.0,13.0,41.57142857,31.1,21.0,24.444444444444446,14.5,26.364608882211332
2017-12-25,19.545454545454547,10.0,,41.28571429,29.222222222222218,24.5,22.823529411764714,16.0,24.48055704242622
2017-12-26,24.30769230769231,25.5,,45.0,30.90909090909091,30.5,26.294117647058826,16.0,29.028125880972603
2017-12-27,23.5,23.5,10.0,44.57142857,28.90909090909091,29.0,26.705882352941174,19.0,27.627466796208672
2017-12-28,25.615384615384613,27.5,13.0,42.57142857,34.18181818181818,27.0,28.11111111111111,18.0,29.177154296470988
2017-12-29,33.0,33.0,23.5,42.71428571,36.72727272727273,29.5,33.72222222222222,23.4,33.88647529876061
2017-12-30,36.384615384615394,35.0,21.5,44.14285714,43.09090909090909,29.5,38.388888888888886,22.0,37.06799593866897
2017-12-31,27.45454545454545,37.0,17.5,45.42857143,39.45454545454545,28.0,36.77777777777778,23.0,34.138796371204656
2018-01-01,24.91666666666667,26.0,16.666666666666668,42.0,34.63636363636363,32.0,27.08333333333333,14.4,29.30498881305395
2018-01-02,21.923076923076927,21.8,12.666666666666664,43.875,34.81818181818182,28.66666667,26.08333333333333,18.6,27.900901196851937
2018-01-03,24.07142857142857,21.75,15.5,41.875,34.63636363636363,27.66666667,27.0,15.166666666666664,28.273291547953498
2018-01-04,29.642857142857146,23.0,17.785714285714285,42.75,36.72727272727273,24.0,28.66666666666667,21.5,30.209319803540726
2018-01-05,30.5,23.6,17.285714285714285,46.25,37.72727272727273,26.66666667,29.66666666666667,21.2,31.544358233514362
2018-01-06,33.07142857142857,32.6,26.461538461538463,45.5,41.45454545454545,30.0,35.333333333333336,27.0,35.619610005859144
2018-01-07,34.785714285714285,33.0,30.53333333333333,45.75,40.09090909090909,32.0,36.25,29.54545454545455,36.528468158883925
2018-01-08,34.357142857142854,31.6,31.0,42.625,39.54545454545455,30.0,36.333333333333336,29.45454545454545,35.714645726610925
2018-01-09,34.92857142857143,34.2,30.73333333333333,42.875,39.0,32.33333333,37.16666666666666,30.0,36.45657095042891
2018-01-10,45.07142857142857,37.2,28.125,43.75,42.45454545454545,36.33333333,38.66666666666666,35.45454545454545,40.324897127197154
2018-01-11,41.785714285714285,34.0,24.0,44.75,40.54545454545455,36.33333333,38.91666666666666,27.63636363636364,38.98329725951213
2018-01-12,28.857142857142854,30.6,25.33333333333333,44.125,47.63636363636363,33.66666667,37.66666666666666,20.363636363636363,36.29592559849466
2018-01-13,31.785714285714285,35.6,29.66666666666667,44.5,46.27272727272727,38.0,38.16666666666666,25.90909090909091,38.00742375104917
2018-01-14,31.0,35.2,25.384615384615387,44.875,46.0,35.0,39.91666666666666,28.0,37.828271478713035
2018-01-15,34.642857142857146,32.4,25.58333333333333,44.75,44.72727272727273,34.33333333,39.333333333333336,28.72727272727273,37.98481014573263
2018-01-16,21.857142857142854,30.0,22.444444444444446,45.125,43.45454545454545,34.0,40.66666666666666,16.333333333333332,34.92481563854539
2018-01-17,19.384615384615387,28.2,20.727272727272727,46.5,44.36363636363637,30.33333333,40.16666666666666,16.571428571428573,33.9492059966643
2018-01-18,28.357142857142854,31.2,23.75,45.625,45.54545454545455,34.0,40.91666666666666,21.454545454545453,36.98244949260235
2018-01-19,35.714285714285715,35.8,34.0,49.375,43.63636363636363,35.66666667,41.833333333333336,32.54545454545455,40.05011763840075
2018-01-20,43.214285714285715,33.8,29.875,45.375,39.18181818181818,36.33333333,38.91666666666666,36.90909090909091,39.557722006130405
2018-01-21,40.5,28.8,23.625,34.0,39.27272727272727,33.66666667,39.25,28.5,36.74661639684264
2018-01-22,25.357142857142854,26.8,21.0,31.625,39.18181818181818,23.66666667,38.41666666666666,17.4,31.396905634240984
2018-01-23,22.285714285714285,30.2,21.9375,35.75,39.09090909090909,17.66666667,38.16666666666666,17.833333333333332,30.694798459459832
2018-01-24,23.214285714285715,27.6,22.785714285714285,36.875,39.09090909090909,20.0,36.0,18.555555555555557,30.565638896153775
2018-01-25,28.785714285714285,32.8,28.07142857142857,41.5,42.09090909090909,25.0,41.333333333333336,23.54545454545455,35.45196772105746
2018-01-26,36.07142857142857,33.6,28.92857142857143,37.5,37.09090909090909,28.66666667,37.083333333333336,29.45454545454545,35.22147512114885
2018-01-27,29.5,28.8,24.214285714285715,34.25,38.45454545454545,29.33333333,37.16666666666666,24.2,33.17154563054821
2018-01-28,26.785714285714285,31.6,22.363636363636363,39.25,44.0,28.66666667,42.41666666666666,23.0,35.49035145382417
2018-01-29,32.57142857142857,37.2,25.272727272727273,45.0,48.81818181818182,31.33333333,41.583333333333336,28.0,38.76967414987714
2018-01-30,35.857142857142854,39.4,31.142857142857146,45.5,47.63636363636363,34.0,44.58333333333334,32.27272727272727,40.949999664428674
2018-01-31,43.35714285714285,39.6,35.357142857142854,49.375,42.36363636363637,40.66666667,40.75,36.45454545454545,42.13451542322348
2018-02-01,37.57142857142857,30.8,20.0,48.375,38.90909090909091,42.66666667,36.75,28.09090909090909,38.033888617422726
2018-02-02,32.388888888888886,32.0,22.222222222222218,50.625,43.09090909090909,41.0,37.41666666666666,24.8,37.92666542544664
2018-02-03,38.66666666666666,39.2,27.714285714285715,50.25,51.27272727272727,42.66666667,43.66666666666666,31.45454545454545,43.23677510376717
2018-02-04,40.888888888888886,42.8,28.1,50.75,50.45454545454545,43.0,48.25,32.36363636363637,45.222286880013186
2018-02-05,31.055555555555557,45.4,26.42857142857143,51.125,51.45454545454545,42.66666667,49.33333333333334,24.181818181818183,43.53990768970522
2018-02-06,37.611111111111114,41.2,28.714285714285715,50.25,46.90909090909091,44.66666667,46.33333333333334,27.90909090909091,43.41346999223552
2018-02-07,30.66666666666667,39.4,27.714285714285715,46.75,44.0,39.33333333,42.333333333333336,25.09090909090909,39.14736877136165
2018-02-08,33.05555555555556,41.4,28.272727272727273,46.0,46.81818181818182,36.66666667,46.66666666666666,29.63636363636364,41.14588226094637
2018-02-09,40.333333333333336,44.6,30.857142857142854,50.875,48.45454545454545,40.0,49.58333333333334,34.0,45.090334844986295
2018-02-10,33.94444444444444,38.4,16.333333333333332,50.75,43.63636363636363,44.66666667,39.0,23.42857142857143,39.38409019589021
2018-02-11,23.4,30.0,16.0,44.0,37.54545454545455,33.33333333,32.833333333333336,13.375,31.63358346924371
2018-02-12,22.0,27.2,16.2,37.75,36.09090909090909,29.0,35.25,19.285714285714285,30.52392549936872
2018-02-13,28.0,26.8,12.0,38.125,33.0,38.33333333,30.16666666666667,17.166666666666668,30.796843419796662
2018-02-14,38.444444444444436,26.6,15.625,37.75,33.81818181818182,39.0,31.16666666666667,23.222222222222218,33.69726047043721
2018-02-15,43.555555555555564,31.6,25.714285714285715,41.5,37.36363636363637,40.66666667,35.5,29.72727272727273,38.00899476139383
2018-02-16,35.833333333333336,29.4,15.777777777777779,38.5,37.81818181818182,34.33333333,33.75,17.6,34.09152520769736
2018-02-17,27.722222222222218,28.8,19.916666666666668,39.375,39.54545454545455,29.66666667,40.66666666666666,19.625,34.292989587842946
2018-02-18,35.444444444444436,34.6,20.46153846153846,44.5,44.81818181818182,36.0,42.083333333333336,29.09090909090909,39.05326327647059
2018-02-19,43.555555555555564,28.8,15.142857142857142,46.0,33.36363636363637,44.33333333,31.08333333333333,24.818181818181817,36.3968516958252
2018-02-20,25.94117647058824,20.25,,29.625,28.8,27.0,25.4,10.0,26.06621629553693
2018-02-21,18.9,21.33333333333333,,26.0,27.3,12.5,23.66666666666667,,21.916852574891422
2018-02-22,15.75,21.25,12.0,31.625,28.0,16.66666667,21.09090909090909,12.0,21.162424969799808
2018-02-23,24.38888888888889,24.25,15.0,30.5,27.363636363636363,22.33333333,25.0,16.0,24.912298736357013
2018-02-24,24.277777777777782,24.5,11.333333333333336,28.125,25.272727272727273,23.0,23.16666666666667,13.8,23.6914902043955
2018-02-25,25.117647058823533,24.8,20.1,28.0,36.72727272727273,19.0,32.666666666666664,14.857142857142858,28.187634019260813
2018-02-26,26.470588235294123,26.8,22.142857142857146,33.0,35.54545454545455,21.33333333,38.083333333333336,18.777777777777782,30.93227692282525
2018-02-27,33.666666666666664,27.8,21.142857142857142,37.125,32.0,29.33333333,33.333333333333336,24.72727272727273,32.13433459096133
2018-02-28,38.0,21.8,19.0,34.25,30.63636363636364,32.66666667,34.833333333333336,24.54545454545455,32.84239570943383
2018-03-01,33.888888888888886,27.2,21.357142857142858,36.125,38.18181818181818,33.66666667,38.66666666666666,23.5,34.961822567137
2018-03-02,34.94444444444444,33.6,21.071428571428573,44.875,39.90909090909091,35.66666667,41.16666666666666,25.7,37.823906901309314
2018-03-03,44.611111111111114,29.4,23.42857142857143,43.875,36.90909090909091,41.33333333,38.583333333333336,34.0,39.22427586099531
2018-03-04,49.0,26.6,22.384615384615387,38.125,36.54545454545455,45.66666667,36.583333333333336,34.81818181818182,39.18936539262426
2018-03-05,42.72222222222222,28.0,20.69230769230769,32.75,36.09090909090909,35.33333333,34.666666666666664,26.63636363636364,35.29399732870513
2018-03-06,30.294117647058826,29.2,19.58333333333333,37.57142857,38.18181818181818,28.33333333,38.16666666666666,21.09090909090909,33.61194511171757
2018-03-07,28.777777777777782,28.2,21.545454545454547,42.14285714,39.0,29.0,37.833333333333336,23.272727272727273,33.97702710889223
2018-03-08,31.722222222222218,29.8,21.75,40.375,41.63636363636363,32.66666667,36.833333333333336,28.2,35.17431402250268
2018-03-09,41.555555555555564,37.6,26.58333333333333,46.0,45.81818181818182,42.0,42.333333333333336,34.81818181818182,41.996593013156584
2018-03-10,43.83333333333334,37.8,31.285714285714285,49.25,43.36363636363637,46.33333333,41.5,38.18181818181818,43.009027375505454
2018-03-11,40.22222222222222,36.2,26.642857142857146,47.75,43.18181818181818,43.66666667,40.583333333333336,28.818181818181817,40.99699302700038
2018-03-12,35.444444444444436,37.6,23.714285714285715,49.625,48.81818181818182,46.0,45.0,29.45454545454545,42.567259375516116
2018-03-13,39.22222222222222,38.8,25.857142857142854,51.375,50.18181818181818,47.66666667,48.75,35.0,45.29280288505394
2018-03-14,40.055555555555564,41.6,27.142857142857146,54.625,50.09090909090909,49.0,51.5,34.81818181818182,46.97390085737437
2018-03-15,47.66666666666666,42.4,28.714285714285715,48.75,43.0,53.66666667,46.25,40.90909090909091,46.14804478581862
2018-03-16,47.611111111111114,37.0,33.285714285714285,40.5,40.36363636363637,43.0,42.66666666666666,41.72727272727273,42.39054767826064
2018-03-17,40.111111111111114,36.0,31.57142857142857,42.125,41.18181818181818,42.0,43.66666666666666,33.54545454545455,40.97432417179339
2018-03-18,42.0,34.4,30.42857142857143,37.625,40.72727272727273,44.33333333,44.41666666666666,35.0,41.15931784491963
2018-03-19,39.888888888888886,33.0,31.714285714285715,37.125,40.81818181818182,35.66666667,45.54545454545455,31.72727272727273,39.85860347480077
2018-03-20,31.11111111111111,35.8,33.57142857142857,43.75,42.27272727272727,35.33333333,43.16666666666666,30.72727272727273,38.511911829938036
2018-03-21,34.888888888888886,37.2,33.142857142857146,45.375,43.36363636363637,39.66666667,43.33333333333334,32.54545454545455,40.328668674884874
2018-03-22,41.66666666666666,41.8,33.714285714285715,52.875,46.09090909090909,48.0,44.41666666666666,37.27272727272727,44.728497548220936
2018-03-23,50.111111111111114,43.2,37.384615384615394,51.625,42.45454545454545,52.66666667,44.08333333333334,46.36363636363637,46.68919939086961
2018-03-24,51.72222222222222,40.2,38.714285714285715,50.25,37.81818181818182,49.5,40.5,42.54545454545455,44.561899342671836
2018-03-25,45.77777777777778,37.6,35.142857142857146,47.875,37.27272727272727,47.0,40.91666666666666,40.54545454545455,42.42689496099251
2018-03-26,46.5,35.2,31.857142857142854,41.625,39.36363636363637,49.0,40.66666666666666,37.27272727272727,42.00731632875866
2018-03-27,41.388888888888886,34.6,32.214285714285715,41.0,39.0,41.5,41.16666666666666,31.0,39.903832308899794
2018-03-28,37.0,41.6,39.714285714285715,46.375,47.0,38.5,51.16666666666666,32.81818181818182,44.046025392036576
2018-03-29,37.888888888888886,43.6,37.07142857142857,53.375,47.81818181818182,44.5,47.33333333333334,34.27272727272727,44.843017093597425
2018-03-30,37.5,40.8,35.785714285714285,54.625,47.09090909090909,43.5,47.75,33.125,44.530626881693635
2018-03-31,43.444444444444436,47.6,33.285714285714285,57.75,48.63636363636363,48.0,51.75,39.36363636363637,48.49786165653013
2018-04-01,43.72222222222222,45.2,18.75,60.0,49.0,55.0,45.66666666666666,29.818181818181817,47.063791952417006
2018-04-02,42.22222222222222,41.6,23.07142857142857,60.125,43.54545454545455,56.33333333,43.75,35.27272727272727,45.59054496411601
2018-04-03,50.555555555555564,33.6,21.23076923076923,56.25,39.27272727272727,54.66666667,41.5,32.81818181818182,44.78033515345775
2018-04-04,37.16666666666666,34.6,21.76923076923077,50.75,40.27272727272727,38.0,40.91666666666666,24.7,39.28691426925396
2018-04-05,42.22222222222222,43.4,34.357142857142854,57.125,51.27272727272727,43.66666667,45.75,37.36363636363637,46.120013694341395
2018-04-06,46.77777777777778,47.6,26.785714285714285,62.125,49.63636363636363,49.33333333,47.66666666666666,38.27272727272727,48.58907549923294
2018-04-07,38.833333333333336,50.0,18.714285714285715,61.125,56.09090909090909,57.66666667,51.5,26.63636363636364,49.439539456787344
2018-04-08,44.72222222222222,48.0,28.285714285714285,62.125,51.72727272727273,58.0,50.75,34.27272727272727,50.35564469081901
2018-04-09,49.055555555555564,43.4,33.214285714285715,55.625,47.0,50.66666667,50.16666666666666,40.54545454545455,48.80761854916614
2018-04-10,43.5,45.8,38.642857142857146,57.625,50.0,47.66666667,49.58333333333334,38.45454545454545,48.13544026430656
2018-04-11,48.66666666666666,46.8,41.42857142857143,63.0,53.0,49.66666667,52.41666666666666,43.72727272727273,51.60518594339809
2018-04-12,58.72222222222222,49.6,45.42857142857143,64.125,47.45454545454545,62.66666667,49.66666666666666,52.36363636363637,54.27788449092786
2018-04-13,55.444444444444436,40.4,35.714285714285715,48.875,42.45454545454545,52.0,48.33333333333334,44.09090909090909,48.31355247404411
2018-04-14,36.8235294117647,41.4,33.92857142857143,48.375,45.45454545454545,41.33333333,46.25,31.363636363636363,42.68715836423067
2018-04-15,38.27777777777778,44.4,41.857142857142854,54.25,51.36363636363637,42.33333333,52.66666666666666,35.90909090909091,47.078164835536256
2018-04-16,44.055555555555564,48.0,44.714285714285715,59.75,47.0,51.33333333,51.16666666666666,42.45454545454545,49.36709663499697
2018-04-17,52.444444444444436,41.4,44.42857142857143,49.75,42.45454545454545,58.0,47.33333333333334,49.63636363636363,48.7291182695926
2018-04-18,49.941176470588225,38.4,38.285714285714285,45.375,44.18181818181818,43.33333333,47.5,37.18181818181818,45.59891185901481
2018-04-19,40.70588235294117,40.6,40.642857142857146,49.125,47.09090909090909,40.66666667,46.75,35.54545454545455,44.2031961769422
2018-04-20,46.529411764705884,48.2,44.92857142857143,48.0,49.18181818181818,49.33333333,50.25,42.72727272727273,48.4374286851362
2018-04-21,43.29411764705883,49.6,47.85714285714285,54.875,50.63636363636363,48.0,52.41666666666666,45.3,49.46352969534886
2018-04-22,41.352941176470594,50.4,50.42857142857143,59.5,50.90909090909091,52.33333333,51.25,43.77777777777778,49.922032708147796
2018-04-23,47.941176470588225,48.6,47.714285714285715,64.25,48.09090909090909,57.33333333,48.0,48.5,50.96849374108557
2018-04-24,53.88235294117647,47.2,41.0,62.75,52.0,61.33333333,50.58333333333334,43.1,53.37670702364271
2018-04-25,43.647058823529406,49.8,44.14285714285715,63.0,57.90909090909091,55.33333333,55.16666666666666,35.18181818181818,52.85822531854751
2018-04-26,47.17647058823529,52.8,49.714285714285715,66.75,61.90909090909091,53.0,60.0,43.0,56.29669952478141
2018-04-27,48.82352941176471,56.4,51.42857142857143,68.25,61.36363636363637,58.66666667,61.08333333333334,45.36363636363637,58.048846818385975
2018-04-28,52.72222222222222,60.0,55.0,66.14285714,53.90909090909091,61.66666667,63.83333333333334,49.18181818181818,59.05715650573394
