DATE,CT,ME,MA,NH,RI,VT,T_WA
2016-08-02,74.0,67.0,70.77777777777777,67.0,72.0,65.57142857142857,70.73193066338108
2016-08-03,69.0,68.33333333333333,67.77777777777777,67.5,69.5,69.42857142857143,68.28846554510925
2016-08-04,69.75,70.1111111111111,68.33333333333333,68.0,70.0,69.57142857142857,68.97499150267979
2016-08-05,70.25,71.55555555555556,68.77777777777777,70.0,68.0,71.0,69.5327345435389
2016-08-06,73.25,74.1111111111111,70.1111111111111,72.5,70.0,73.14285714285714,71.565477161752
2016-08-07,78.75,74.55555555555556,77.1111111111111,76.5,77.0,73.28571428571429,77.04861585515262
2016-08-08,76.5,69.33333333333333,75.33333333333333,70.0,75.5,67.28571428571429,74.25535689798656
2016-08-09,73.75,65.55555555555556,71.8888888888889,69.5,74.0,67.14285714285714,71.49473840653233
2016-08-10,73.0,64.22222222222223,71.44444444444444,70.0,74.0,68.28571428571429,71.08136213472943
2016-08-11,78.5,66.55555555555556,72.55555555555556,69.5,74.0,71.57142857142857,73.22175749073176
2016-08-12,83.5,75.55555555555556,82.0,81.5,82.5,79.0,81.64049252902763
2016-08-13,83.5,69.33333333333333,82.5,82.0,81.5,78.33333333333333,81.25563512259933
2016-08-14,85.0,62.444444444444436,75.75,72.0,80.5,74.8,76.72228797584461
2016-08-15,83.5,69.22222222222223,80.66666666666667,79.0,82.0,78.0,80.14125378098953
2016-08-16,79.75,67.33333333333333,77.33333333333333,73.0,80.5,70.16666666666667,76.53607374945686
2016-08-17,79.0,66.66666666666667,74.33333333333333,70.5,76.5,66.83333333333333,74.24815483549423
2016-08-18,77.25,68.66666666666667,74.0,70.0,76.5,68.5,73.87845596097056
2016-08-19,77.0,70.8888888888889,74.1111111111111,73.0,75.5,70.5,74.3587098807043
2016-08-20,77.5,67.22222222222223,74.66666666666667,73.0,77.0,68.83333333333333,74.44170678905917
2016-08-21,75.0,65.22222222222223,72.0,71.5,75.0,68.83333333333333,72.14195649497151
2016-08-22,78.5,69.22222222222223,71.55555555555556,72.5,75.0,73.5,73.42613275612985
2016-08-23,68.0,62.22222222222222,69.0,64.0,70.5,59.5,67.3958662740453
2016-08-24,66.25,65.0,66.44444444444444,64.5,67.5,61.83333333333334,65.97035817564398
2016-08-25,71.75,70.55555555555556,71.66666666666667,71.5,74.5,69.28571428571429,71.6729148448796
2016-08-26,75.0,72.66666666666667,75.33333333333333,74.0,75.5,70.57142857142857,74.70142235005606
2016-08-27,80.5,75.1111111111111,77.44444444444444,74.5,81.0,73.14285714285714,77.7702307387493
2016-08-28,76.0,67.8888888888889,73.22222222222223,72.5,77.5,70.42857142857143,73.52811074642037
2016-08-29,74.75,64.66666666666667,70.8888888888889,71.0,75.0,72.14285714285714,71.60903912650159
2016-08-30,77.25,66.44444444444444,75.22222222222223,69.5,78.5,66.0,74.23654986434809
2016-08-31,71.25,65.77777777777777,67.55555555555556,66.0,70.0,64.28571428571429,68.17637761975035
2016-09-01,75.25,68.1111111111111,73.0,70.0,74.0,68.14285714285714,72.69010686748875
2016-09-02,71.75,67.55555555555556,70.0,70.0,71.0,65.14285714285714,70.06614710763833
2016-09-03,70.0,61.77777777777778,67.0,65.0,71.0,61.57142857142857,67.12170648013279
2016-09-04,66.25,60.444444444444436,63.77777777777778,63.0,67.5,60.42857142857143,64.12329542349298
2016-09-05,67.75,63.444444444444436,65.44444444444444,63.0,69.0,64.0,65.78618126930294
2016-09-06,69.0,63.77777777777778,65.66666666666667,63.0,67.5,67.28571428571429,66.25081754746685
2016-09-07,71.5,67.44444444444444,69.0,67.0,71.0,68.0,69.37706354331777
2016-09-08,76.0,72.0,72.44444444444444,69.5,75.0,71.71428571428571,73.14011005512324
2016-09-09,76.0,70.22222222222223,72.875,73.5,76.0,73.0,73.67081658075669
2016-09-10,80.75,73.55555555555556,79.375,76.5,81.5,73.28571428571429,78.81063919303494
2016-09-11,78.5,67.44444444444444,74.55555555555556,71.0,77.5,70.28571428571429,74.5639491365121
2016-09-12,72.25,61.444444444444436,69.55555555555556,65.5,72.0,62.0,68.95360438274253
2016-09-13,64.25,59.555555555555564,61.88888888888889,60.0,64.0,58.42857142857143,62.07685911369462
2016-09-14,67.0,63.66666666666666,66.44444444444444,64.5,67.0,63.42857142857143,66.06112324057788
2016-09-15,75.25,61.33333333333334,72.1111111111111,68.0,74.5,60.57142857142857,71.19791588127248
2016-09-16,62.75,54.33333333333334,58.444444444444436,58.0,62.5,54.66666666666666,59.19614391329965
2016-09-17,62.0,55.22222222222222,58.111111111111114,58.0,61.0,56.714285714285715,58.92076880192532
2016-09-18,62.75,60.0,62.0,61.0,62.5,61.42857142857143,61.91909401847219
2016-09-19,74.0,67.8888888888889,72.77777777777777,70.0,75.0,70.42857142857143,72.43403733853609
2016-09-20,71.0,65.77777777777777,70.55555555555556,68.5,70.5,68.85714285714286,69.96604105148232
2016-09-21,72.0,67.77777777777777,71.55555555555556,72.5,72.5,70.85714285714286,71.44476552708744
2016-09-22,71.5,66.33333333333333,69.44444444444444,68.0,73.5,65.14285714285714,69.63270769676407
2016-09-23,68.75,62.0,67.66666666666667,68.0,69.5,66.85714285714286,67.54106651243485
2016-09-24,67.75,52.22222222222222,66.8888888888889,64.0,68.5,57.85714285714285,65.23837268830701
2016-09-25,59.75,49.0,56.33333333333334,54.0,59.5,50.85714285714285,56.27194889400508
2016-09-26,56.5,48.111111111111114,53.111111111111114,50.0,58.5,47.42857142857143,53.33300481194983
2016-09-27,55.75,49.33333333333334,52.111111111111114,49.5,54.5,49.42857142857143,52.552080947078245
2016-09-28,64.5,54.111111111111114,63.88888888888889,60.5,65.0,59.714285714285715,62.74370224301465
2016-09-29,60.25,53.111111111111114,58.444444444444436,53.5,60.5,56.85714285714285,58.02223635021564
2016-09-30,61.25,49.555555555555564,57.111111111111114,55.0,59.0,56.57142857142857,57.33972695191448
2016-10-01,57.75,49.444444444444436,57.33333333333334,51.5,59.5,54.28571428571429,56.211286969747725
2016-10-02,55.25,53.444444444444436,56.375,51.0,59.0,53.0,55.392597790292676
2016-10-03,57.75,54.22222222222222,56.444444444444436,52.5,58.0,55.33333333333334,56.25979125368332
2016-10-04,64.0,53.22222222222222,61.111111111111114,60.0,65.0,59.5,61.1986156572353
2016-10-05,60.25,48.77777777777778,57.0,52.0,59.0,57.28571428571429,56.73278810225667
2016-10-06,56.0,52.22222222222222,54.77777777777778,51.5,57.5,57.57142857142857,54.851375139822686
2016-10-07,59.0,54.88888888888889,55.33333333333334,56.0,56.0,58.28571428571429,56.40643483173764
2016-10-08,59.75,59.88888888888889,58.66666666666666,58.5,60.5,59.42857142857143,59.18510727898251
2016-10-09,57.75,57.0,56.33333333333334,54.0,58.0,58.28571428571429,56.72121794440539
2016-10-10,56.75,50.88888888888889,56.0,53.5,57.0,50.85714285714285,55.343522191545894
2016-10-11,50.0,44.88888888888889,50.33333333333334,46.0,53.0,42.42857142857143,49.221413541205855
2016-10-12,49.25,48.66666666666666,49.22222222222222,48.5,51.0,48.14285714285714,49.19393229940357
2016-10-13,53.0,51.66666666666666,52.444444444444436,53.0,54.0,54.16666666666666,52.74172539157743
2016-10-14,58.75,53.66666666666666,58.22222222222222,55.0,59.5,52.85714285714285,57.50701025188996
2016-10-15,51.25,41.333333333333336,47.22222222222222,44.5,50.0,41.285714285714285,47.35567985271794
2016-10-16,48.75,39.77777777777778,46.22222222222222,43.0,49.0,43.85714285714285,46.0494475179958
2016-10-17,54.75,47.77777777777778,53.66666666666666,50.5,55.5,53.714285714285715,53.23639589140131
2016-10-18,68.5,52.88888888888889,66.66666666666667,63.5,68.5,59.57142857142857,65.40194755347069
2016-10-19,67.75,48.555555555555564,65.1111111111111,57.0,69.0,62.5,63.67062449388804
2016-10-20,69.0,55.66666666666666,65.1111111111111,61.0,68.5,55.714285714285715,64.66020615261594
2016-10-21,61.0,46.555555555555564,56.444444444444436,50.5,61.5,49.85714285714285,56.18251413452384
2016-10-22,68.25,55.66666666666666,65.44444444444444,60.5,67.0,59.0,64.62011796447075
2016-10-23,55.75,55.555555555555564,53.555555555555564,52.5,55.5,43.85714285714285,53.89810469258794
2016-10-24,53.0,43.77777777777778,50.88888888888889,46.5,53.0,43.28571428571429,50.18107020677407
2016-10-25,51.75,41.22222222222222,51.555555555555564,47.5,53.0,44.0,50.08060598066247
2016-10-26,45.0,38.22222222222222,42.77777777777778,40.0,46.0,38.0,42.6736669588027
2016-10-27,41.0,38.0,40.555555555555564,36.5,43.0,34.42857142857143,39.97632988761827
2016-10-28,40.75,36.888888888888886,39.444444444444436,35.0,40.5,33.142857142857146,38.929957239891266
2016-10-29,45.0,38.333333333333336,48.444444444444436,44.0,51.0,39.0,46.07995172087402
2016-10-30,47.75,38.66666666666666,49.33333333333334,42.0,50.5,43.42857142857143,47.150580832191565
2016-10-31,60.5,43.555555555555564,54.88888888888889,48.5,59.5,45.57142857142857,54.562491814324744
2016-11-01,44.0,37.888888888888886,42.333333333333336,38.5,46.0,36.142857142857146,41.981511220048404
2016-11-02,43.25,35.888888888888886,42.111111111111114,38.0,44.0,38.0,41.40665361459077
2016-11-03,58.75,46.77777777777778,56.77777777777778,51.0,56.5,53.14285714285714,55.6441276756187
2016-11-04,60.25,44.555555555555564,56.22222222222222,49.0,60.0,48.714285714285715,55.42564332373323
2016-11-05,48.5,37.0,46.22222222222222,41.0,50.5,36.857142857142854,45.36750043079096
2016-11-06,45.5,34.888888888888886,42.444444444444436,39.5,45.0,36.285714285714285,42.14793823031982
2016-11-07,46.25,37.66666666666666,46.111111111111114,41.0,47.0,38.0,44.634177756605006
2016-11-08,42.25,36.77777777777778,40.22222222222222,38.5,41.0,37.42857142857143,40.1776661144987
2016-11-09,47.25,44.77777777777778,46.0,46.5,47.5,43.85714285714285,46.25230345512902
2016-11-10,45.75,42.0,48.66666666666666,45.5,50.5,41.142857142857146,46.88704935342573
2016-11-11,45.25,36.444444444444436,44.66666666666666,40.0,46.5,38.714285714285715,43.515439795312886
2016-11-12,49.75,39.888888888888886,49.0,45.0,52.0,41.57142857142857,47.89058015476043
2016-11-13,40.25,34.22222222222222,39.22222222222222,38.0,41.5,35.142857142857146,38.895440433417185
2016-11-14,47.25,44.111111111111114,48.77777777777778,48.5,50.0,42.714285714285715,47.79519987447187
2016-11-15,45.5,44.555555555555564,48.33333333333334,47.0,50.0,43.14285714285715,47.0894230108797
2016-11-16,46.75,41.888888888888886,50.111111111111114,45.5,52.5,43.714285714285715,48.03861286788404
2016-11-17,50.0,49.555555555555564,49.0,48.5,50.5,45.0,49.18358301641727
2016-11-18,47.75,46.88888888888889,47.33333333333334,46.0,49.0,42.857142857142854,47.20181949213667
2016-11-19,48.25,43.33333333333334,50.33333333333334,48.0,52.0,44.42857142857143,48.856160143868
2016-11-20,47.5,42.555555555555564,47.88888888888889,47.5,50.0,46.42857142857143,47.36621000765848
2016-11-21,42.5,42.555555555555564,40.555555555555564,38.0,41.5,36.42857142857143,40.86349796123604
2016-11-22,35.25,33.22222222222222,33.77777777777778,30.5,36.0,28.57142857142857,33.72056756089898
2016-11-23,37.5,32.0,35.77777777777778,33.0,37.5,30.0,35.47493585353371
2016-11-24,36.75,32.666666666666664,35.666666666666664,34.0,39.0,29.42857142857143,35.478204938603234
2016-11-25,39.25,29.222222222222218,37.0,31.0,40.5,31.142857142857146,36.29010865858179
2016-11-26,45.75,32.111111111111114,43.444444444444436,35.5,47.0,36.0,42.18508849073632
2016-11-27,41.75,36.66666666666666,41.22222222222222,37.5,44.5,36.42857142857143,40.62795494864585
2016-11-28,39.0,33.0,39.555555555555564,35.5,41.5,33.285714285714285,38.33228029444954
2016-11-29,37.5,31.777777777777782,35.888888888888886,34.0,39.5,30.57142857142857,35.76473711821989
2016-11-30,47.75,28.33333333333333,42.66666666666666,37.0,45.5,33.57142857142857,41.89049406927568
2016-12-01,49.0,34.22222222222222,49.444444444444436,40.5,53.5,42.285714285714285,47.128590563466986
2016-12-02,48.25,36.66666666666666,48.88888888888889,45.5,51.5,44.14285714285715,47.30517369325957
2016-12-03,43.25,37.25,43.66666666666666,41.5,45.0,40.0,42.728144855296335
2016-12-04,42.0,32.0,39.66666666666666,37.0,41.0,33.714285714285715,39.13354281006227
2016-12-05,35.75,23.88888888888889,32.333333333333336,30.5,34.5,26.857142857142854,32.14577399067939
2016-12-06,39.0,18.75,33.55555555555556,27.5,36.5,27.714285714285715,32.9324350972377
2016-12-07,36.0,21.555555555555557,37.444444444444436,31.5,38.5,30.714285714285715,34.906769040972236
2016-12-08,39.25,23.0,38.111111111111114,32.0,41.0,32.57142857142857,36.42989622607353
2016-12-09,36.75,29.88888888888889,36.555555555555564,33.0,37.5,32.57142857142857,35.57285612983264
2016-12-10,32.5,21.33333333333333,30.33333333333333,26.0,31.5,24.142857142857146,29.464891860167985
2016-12-11,25.5,14.333333333333336,23.33333333333333,17.5,26.0,15.857142857142858,22.380500398075263
2016-12-12,24.75,15.5,23.444444444444446,18.0,25.5,16.571428571428573,22.397744998422965
2016-12-13,38.5,20.166666666666668,38.22222222222222,31.0,39.5,30.285714285714285,35.75009141005971
2016-12-14,36.25,20.666666666666668,36.66666666666666,31.5,36.0,30.714285714285715,34.346800280463924
2016-12-15,34.25,20.666666666666668,31.11111111111111,25.5,36.5,24.57142857142857,30.514959477966322
2016-12-16,25.75,11.5,23.222222222222218,13.0,25.5,12.25,21.5329250090305
2016-12-17,18.75,,13.666666666666664,,16.5,,15.500893298177647
2016-12-18,30.25,12.0,29.33333333333333,16.0,32.5,17.0,26.470280742493312
2016-12-19,41.25,26.33333333333333,43.66666666666666,37.0,45.0,29.83333333333333,40.41980328746332
2016-12-20,23.0,14.5,25.33333333333333,14.0,27.5,11.666666666666664,22.334092092884124
2016-12-21,21.25,13.5,26.0,13.5,27.0,15.25,22.20192440409313
2016-12-22,29.0,25.88888888888889,32.888888888888886,27.0,34.0,29.142857142857146,30.70350976147145
2016-12-23,36.5,27.222222222222218,33.333333333333336,29.0,36.0,31.42857142857143,33.25383065972308
2016-12-24,37.25,29.88888888888889,37.66666666666666,33.5,37.5,33.857142857142854,36.30866353180157
2016-12-25,38.25,32.22222222222222,39.444444444444436,34.0,40.5,34.142857142857146,37.85741690555026
2016-12-26,38.25,23.555555555555557,35.555555555555564,27.5,38.0,25.42857142857143,34.12700780622627
2016-12-27,34.25,17.166666666666668,34.333333333333336,23.5,37.5,23.142857142857146,31.52222771766261
2016-12-28,45.5,34.888888888888886,46.0,42.0,46.5,40.857142857142854,44.32694666404561
2016-12-29,34.0,26.88888888888889,33.888888888888886,33.5,35.0,28.57142857142857,33.10188741450956
2016-12-30,33.0,23.444444444444446,33.55555555555556,29.5,34.5,27.42857142857143,31.944970374732108
2016-12-31,35.75,25.777777777777782,34.111111111111114,29.5,36.5,26.142857142857146,33.16333183797221
2017-01-01,36.333333333333336,13.333333333333336,23.0,21.0,36.5,20.571428571428573,26.005016570796894
2017-01-02,37.333333333333336,18.666666666666668,27.0,27.0,37.0,28.0,29.482787128174085
2017-01-03,30.66666666666667,18.0,24.0,23.0,32.0,24.42857142857143,25.55512367021567
2017-01-04,39.66666666666666,16.666666666666668,35.0,34.0,42.5,31.42857142857143,34.75420001184745
2017-01-05,42.66666666666666,28.33333333333333,31.0,34.0,42.0,33.42857142857143,34.722311958110886
2017-01-06,31.0,21.33333333333333,22.0,24.0,31.5,23.714285714285715,25.034307674897576
2017-01-07,27.66666666666667,15.0,17.0,18.0,27.0,15.857142857142858,20.13784419199068
2017-01-08,21.33333333333333,,14.0,12.0,21.0,13.25,16.249750867556422
2017-01-09,18.33333333333333,,11.0,,18.5,12.0,13.859256585460674
2017-01-10,15.333333333333336,,,,15.0,11.0,14.75088256246336
2017-01-11,24.66666666666667,16.0,20.0,19.0,28.0,21.142857142857142,21.285913389907087
2017-01-12,43.66666666666666,38.333333333333336,40.0,41.0,47.0,41.714285714285715,41.392873785395054
2017-01-13,48.0,39.333333333333336,46.0,45.0,51.0,46.0,46.141882501048784
2017-01-14,40.66666666666666,22.66666666666667,33.0,36.0,43.0,30.285714285714285,34.77990048979664
2017-01-15,26.0,11.0,18.0,19.0,25.5,13.714285714285715,19.73414501026849
2017-01-16,30.0,18.0,26.0,24.0,30.5,19.857142857142858,26.116003496535228
2017-01-17,30.0,15.0,25.0,23.0,30.5,22.428571428571423,25.39655172612894
2017-01-18,36.333333333333336,19.33333333333333,29.0,30.0,37.0,26.57142857142857,30.446311531956706
2017-01-19,38.333333333333336,16.5,33.0,31.0,38.5,33.285714285714285,33.00813146238777
2017-01-20,40.333333333333336,25.0,36.0,36.0,41.0,35.142857142857146,36.36545498565511
2017-01-21,40.333333333333336,29.0,34.0,31.0,36.0,33.857142857142854,34.930244534111154
2017-01-22,44.0,32.0,41.0,42.0,45.5,37.0,41.15013964575294
2017-01-23,45.33333333333334,29.33333333333333,39.0,37.0,44.0,36.857142857142854,39.72929063224269
2017-01-24,39.333333333333336,26.0,32.0,30.0,39.0,32.857142857142854,33.57029436077743
2017-01-25,38.0,26.66666666666667,32.0,31.0,40.0,31.42857142857143,33.413345513621344
2017-01-26,40.0,32.0,31.0,34.0,40.5,30.57142857142857,34.18674522586109
2017-01-27,45.33333333333334,31.0,38.0,40.0,44.0,37.714285714285715,39.726719477618346
2017-01-28,40.0,26.66666666666667,33.0,35.0,40.0,32.5,34.7693842615106
2017-01-29,36.66666666666666,25.33333333333333,30.0,32.0,36.5,31.142857142857146,31.873618822121596
2017-01-30,35.0,26.0,29.0,28.0,35.5,30.16666666666667,30.590643883873494
2017-01-31,30.0,18.0,21.0,21.0,29.5,19.857142857142858,23.448382011870596
2017-02-01,23.66666666666667,17.0,15.0,16.0,25.0,14.285714285714285,18.037723219593516
2017-02-02,34.0,12.0,29.0,27.0,33.0,25.42857142857143,28.61363052869111
2017-02-03,33.666666666666664,13.0,21.0,23.0,33.5,24.857142857142854,24.555044206567917
2017-02-04,28.66666666666667,14.0,21.0,18.0,28.0,20.285714285714285,22.402154411296777
2017-02-05,27.33333333333333,13.0,20.0,21.0,27.0,20.285714285714285,21.73050626807233
2017-02-06,34.666666666666664,16.5,26.0,28.0,35.5,26.285714285714285,28.094351103220554
2017-02-07,36.66666666666666,14.666666666666664,27.0,29.0,33.5,22.714285714285715,28.6717245498995
2017-02-08,34.0,15.0,29.0,24.0,35.5,23.57142857142857,28.710839195687964
2017-02-09,46.0,20.0,34.0,33.0,46.5,34.285714285714285,36.42673675897694
2017-02-10,26.66666666666667,17.0,16.0,20.0,27.0,15.0,19.761638869434236
2017-02-11,21.0,,12.0,,19.5,10.0,15.194495121545422
2017-02-12,31.0,,25.0,11.0,27.5,15.285714285714285,24.921676275919836
2017-02-13,28.33333333333333,16.0,25.0,14.0,27.5,19.0,23.904284171781555
2017-02-14,31.66666666666667,19.33333333333333,24.0,25.0,31.0,22.428571428571423,25.94378168174898
2017-02-15,27.0,14.333333333333336,26.0,23.0,29.0,20.857142857142858,24.906887588213834
2017-02-16,34.0,12.333333333333336,29.0,29.0,32.0,29.142857142857146,28.911763658556442
2017-02-17,31.66666666666667,22.33333333333333,24.0,27.0,31.5,24.83333333333333,26.535377923286685
2017-02-18,32.0,24.0,24.0,28.0,32.0,21.0,26.73249503892304
2017-02-19,37.0,21.66666666666667,33.0,36.0,36.0,31.0,33.33923623856183
2017-02-20,47.33333333333334,30.33333333333333,44.0,44.0,52.0,42.285714285714285,44.06187816367605
2017-02-21,40.333333333333336,24.0,30.0,30.0,39.5,29.0,32.57432167852706
2017-02-22,35.0,19.33333333333333,28.0,26.0,35.5,26.857142857142854,29.200387420447615
2017-02-23,44.0,35.0,45.0,44.0,46.0,43.57142857142857,43.77405910253511
2017-02-24,46.33333333333334,35.333333333333336,49.0,47.0,49.0,48.42857142857143,46.91484101642476
2017-02-25,53.33333333333334,40.0,54.0,51.0,55.5,44.42857142857143,52.002138243343445
2017-02-26,53.33333333333334,39.333333333333336,49.0,52.0,54.5,49.16666666666666,49.83968281800713
2017-02-27,37.66666666666666,33.0,28.0,33.0,38.5,29.714285714285715,32.05367373170268
2017-02-28,40.66666666666666,28.66666666666667,34.0,36.0,39.0,34.857142857142854,35.69420123361006
2017-03-01,46.0,28.33333333333333,44.0,41.0,43.5,39.57142857142857,42.56511618101747
2017-03-02,52.0,37.66666666666666,55.0,53.0,50.5,52.714285714285715,52.109588370349435
2017-03-03,46.0,28.0,40.0,39.0,43.0,35.42857142857143,40.284743072976035
2017-03-04,31.0,14.5,22.0,23.0,30.0,17.333333333333332,23.948704652404192
2017-03-05,21.33333333333333,,11.0,10.0,19.0,11.0,14.255830021381614
2017-03-06,22.0,16.0,13.0,16.0,23.0,12.833333333333336,16.414533426589927
2017-03-07,28.66666666666667,17.666666666666668,27.0,25.0,26.0,21.285714285714285,26.060410313163505
2017-03-08,42.66666666666666,21.0,39.0,39.0,39.0,38.333333333333336,38.22269850477114
2017-03-09,51.0,35.333333333333336,45.0,44.0,50.5,43.85714285714285,45.8185426280072
2017-03-10,50.0,26.0,37.0,38.0,49.0,35.285714285714285,40.00199107079765
2017-03-11,32.666666666666664,20.0,22.0,25.0,32.0,20.571428571428573,25.309021601515408
2017-03-12,20.0,,,10.0,19.0,10.0,16.837884294229056
2017-03-13,21.0,11.0,11.0,12.0,19.5,11.333333333333336,14.11383965385215
2017-03-14,24.66666666666667,16.0,17.0,19.0,23.0,13.571428571428573,19.217966481035287
2017-03-15,28.33333333333333,17.333333333333332,19.0,24.0,36.0,18.857142857142858,22.755740839964933
2017-03-16,23.66666666666667,28.0,15.0,18.0,25.0,18.428571428571427,19.391092436397397
2017-03-17,30.0,20.666666666666668,21.0,23.0,29.0,20.428571428571427,23.86137264560455
2017-03-18,34.333333333333336,18.33333333333333,26.0,25.0,35.0,21.857142857142854,27.683693789709913
2017-03-19,30.66666666666667,24.66666666666667,24.0,20.0,34.0,21.0,25.882613791085518
2017-03-20,36.66666666666666,25.33333333333333,33.0,29.0,37.0,28.142857142857146,32.90130657932411
2017-03-21,41.333333333333336,31.66666666666667,32.0,29.0,43.0,29.714285714285715,34.62548692194198
2017-03-22,44.0,34.333333333333336,39.0,39.0,44.5,35.42857142857143,40.02063554892354
2017-03-23,31.66666666666667,19.0,25.0,25.0,31.5,22.428571428571423,26.413575096120702
2017-03-24,29.33333333333333,13.666666666666664,21.0,23.0,29.0,18.0,22.965334423527427
2017-03-25,35.333333333333336,20.33333333333333,31.0,31.0,35.0,26.857142857142854,31.186167103565165
2017-03-26,43.0,27.0,35.0,32.0,41.0,29.42857142857143,36.11613691751546
2017-03-27,37.333333333333336,23.33333333333333,30.0,27.0,37.0,25.857142857142854,31.20816741437557
2017-03-28,40.66666666666666,25.0,36.0,35.0,42.0,36.57142857142857,36.485325939193196
2017-03-29,42.0,29.33333333333333,42.0,37.0,41.5,42.0,40.359392558096026
2017-03-30,46.33333333333334,32.333333333333336,37.0,37.0,45.0,35.857142857142854,39.34184121555782
2017-03-31,41.66666666666666,30.0,37.0,37.0,43.0,36.142857142857146,37.879069377187164
2017-04-01,39.0,32.0,33.0,33.0,37.0,33.857142857142854,34.67192296282513
2017-04-02,39.333333333333336,33.666666666666664,34.0,33.0,38.0,34.42857142857143,35.462570431023174
2017-04-03,49.33333333333334,38.333333333333336,43.0,41.0,47.0,40.0,44.07464795984138
2017-04-04,47.66666666666666,34.0,43.0,40.0,45.5,39.42857142857143,43.059335238735116
2017-04-05,45.0,33.0,41.0,37.0,42.5,40.285714285714285,40.946914544682535
2017-04-06,48.0,32.0,42.0,39.0,44.5,41.42857142857143,42.415108131042814
2017-04-07,45.0,38.66666666666666,40.0,38.0,47.5,39.142857142857146,41.39609310644539
2017-04-08,45.33333333333334,43.66666666666666,39.0,41.0,46.5,41.0,41.74608116067499
2017-04-09,46.0,39.333333333333336,38.0,38.0,43.5,35.714285714285715,40.33847465620309
2017-04-10,48.0,43.33333333333334,45.0,48.0,50.0,43.42857142857143,46.135117548764164
2017-04-11,55.33333333333334,53.0,57.0,56.0,51.5,58.42857142857143,55.81349263099408
2017-04-12,61.66666666666666,49.0,65.0,61.0,59.5,61.42857142857143,61.84167432345304
2017-04-13,58.0,44.0,50.0,55.0,57.5,51.0,52.413245097040004
2017-04-14,53.0,40.333333333333336,45.0,42.0,51.0,43.0,46.56808776538481
2017-04-15,51.33333333333334,42.333333333333336,45.0,44.0,50.0,43.42857142857143,46.47874923291397
2017-04-16,50.0,47.33333333333334,48.0,47.0,52.0,48.714285714285715,48.643841800822145
2017-04-17,65.0,49.66666666666666,66.0,67.0,66.0,66.28571428571429,64.38446249131862
2017-04-18,63.66666666666666,40.333333333333336,52.0,55.0,65.0,50.0,54.863941343102866
2017-04-19,52.33333333333334,35.333333333333336,45.0,46.0,48.5,44.0,46.185234051661936
2017-04-20,47.33333333333334,37.333333333333336,46.0,44.0,42.5,45.0,45.06047580711963
2017-04-21,55.0,38.0,54.0,52.0,54.0,48.0,52.355988048012996
2017-04-22,50.0,38.0,47.0,42.0,47.5,45.85714285714285,46.43522962578776
2017-04-23,50.66666666666666,34.333333333333336,47.0,43.0,45.5,44.0,46.13413511055269
2017-04-24,52.66666666666666,43.0,50.0,50.0,51.0,49.714285714285715,50.065949631104395
2017-04-25,51.33333333333334,39.0,53.0,54.0,49.0,49.0,50.970045529614794
2017-04-26,53.66666666666666,40.333333333333336,50.0,47.0,52.0,45.14285714285714,49.66907886833359
2017-04-27,57.0,48.33333333333334,55.0,50.0,56.0,56.14285714285714,54.53810212542587
2017-04-28,60.33333333333334,55.66666666666666,61.0,60.0,58.0,63.0,60.13534858917967
2017-04-29,66.66666666666667,55.33333333333334,66.0,66.0,65.5,66.71428571428571,65.18859371598748
2017-04-30,71.33333333333333,54.0,61.0,65.0,68.5,58.14285714285714,63.629361747115134
2017-05-01,57.0,44.66666666666666,48.0,50.0,55.5,42.0,50.325862263658514
2017-05-02,56.66666666666666,41.66666666666666,57.0,47.0,53.5,53.28571428571429,54.20969681332856
2017-05-03,66.0,43.0,55.0,54.0,63.5,53.28571428571429,56.99815757409912
2017-05-04,56.33333333333334,48.66666666666666,47.0,48.0,57.5,43.14285714285715,50.07122658348083
2017-05-05,50.33333333333334,49.66666666666666,48.0,49.0,50.5,47.28571428571429,48.95127675812234
2017-05-06,52.0,49.66666666666666,45.0,47.0,54.0,48.85714285714285,48.09129601185384
2017-05-07,60.0,52.33333333333334,57.0,56.0,58.5,57.85714285714285,57.34941245321441
2017-05-08,52.66666666666666,57.66666666666666,45.0,53.0,55.0,48.57142857142857,49.584714963903515
2017-05-09,49.0,48.0,39.0,41.0,47.5,39.42857142857143,43.02438119374386
2017-05-10,47.33333333333334,45.0,42.0,40.0,48.0,40.142857142857146,43.71945429168702
2017-05-11,50.66666666666666,42.0,43.0,48.0,50.5,45.42857142857143,45.845984510617626
2017-05-12,52.0,47.33333333333334,52.0,51.0,52.0,50.57142857142857,51.425794744658475
2017-05-13,55.0,53.33333333333334,51.0,48.0,51.0,53.28571428571429,51.99324403258479
2017-05-14,49.0,54.0,45.0,46.0,50.0,51.714285714285715,47.506234727907284
2017-05-15,54.33333333333334,52.33333333333334,47.0,42.0,49.5,46.85714285714285,48.95858211453548
2017-05-16,59.66666666666666,48.33333333333334,54.0,52.0,54.0,54.0,54.664643165654915
2017-05-17,64.66666666666667,56.33333333333334,58.0,62.0,64.5,58.714285714285715,60.31043974654996
2017-05-18,69.66666666666667,57.0,68.0,72.0,69.5,69.57142857142857,67.94370199997516
2017-05-19,78.66666666666667,71.0,73.0,75.0,78.0,75.16666666666667,74.81090994134998
2017-05-20,76.0,56.33333333333334,66.0,67.0,75.0,60.14285714285714,68.01400209297738
2017-05-21,60.66666666666666,49.33333333333334,56.0,56.0,59.0,52.14285714285714,56.56906871681049
