DATE,KS,NE,ND,OK,SD,T_WA
2016-02-16,45.2525,38.96857142857143,31.0175,53.4425,31.58857142857143,44.99569655062259
2016-02-17,44.16125,38.9075,30.62,50.4725,29.464732142857148,43.34699255553056
2016-02-18,64.82300000000001,50.84214285714286,35.36,63.193999999999996,35.9525,57.02656517993642
2016-02-19,61.19375,54.23321428571428,40.97,67.5725,43.66625,59.36226583922042
2016-02-20,53.81375,44.45535714285714,36.02,67.11125000000001,36.99500000000001,54.39511368856406
2016-02-21,44.06,39.95214285714286,27.0875,57.88625,32.135,46.287463451237315
2016-02-22,40.29125000000001,37.41285714285714,30.26,50.21375,31.67375,42.054367909930654
2016-02-23,41.0675,38.309642857142855,34.7675,43.6325,33.67625,40.44319052964986
2016-02-24,38.28875,32.55285714285714,31.1375,44.85875,29.42375,38.442752561519434
2016-02-25,34.37375,32.68142857142857,29.48,41.68625,30.297232142857148,36.12720089229245
2016-02-26,39.785,38.746785714285714,36.845,43.07,32.99,40.04703148492635
2016-02-27,51.72125,48.57010204081632,43.4225,54.15125000000001,43.421964285714296,50.750437235847436
2016-02-28,57.16625,51.05750000000001,37.385,62.0825,38.435,54.8690810214771
2016-02-29,49.94375,40.675357142857145,15.582500000000005,56.98625,25.29419642857143,46.30273670429222
2016-03-01,40.17875,29.62142857142857,19.49,52.9025,14.363374999999998,39.348377066407
2016-03-02,45.30875,38.90107142857143,28.16,51.31625,19.893875,42.99562088343979
2016-03-03,47.71625,38.894642857142856,28.2125,54.43250000000001,28.690892857142853,45.59380024263771
2016-03-04,48.80750000000001,42.08642857142857,35.645,53.1275,35.3975,47.10427612187212
2016-03-05,49.325,45.27591836734693,36.9275,57.70625,36.775625,49.782565465090926
2016-03-06,58.87625,56.2325,47.33750000000001,61.25,50.984375,57.7762943014816
2016-03-07,62.94875,58.408571428571435,45.35,63.9275,52.95875,60.35017774783871
2016-03-08,54.185,51.56857142857143,38.7575,60.00125,44.616875,53.96802006019234
2016-03-09,48.80750000000001,43.46535714285713,33.755,56.165000000000006,37.709375,48.56739237754097
2016-03-10,53.375,47.975,40.0625,59.9675,39.036875,52.68717215375116
2016-03-11,52.05875,55.75357142857143,48.98,55.63625,50.425625,53.73435090631038
2016-03-12,52.57625,51.85142857142856,50.465,57.74,53.79125,54.34602640716845
2016-03-13,57.8075,56.595714285714294,52.6925,59.225,55.214375,57.52743645196
2016-03-14,56.66964285714286,54.6965306122449,48.12714285714286,61.41392857142856,53.324375,57.194630282144104
2016-03-15,54.64625,45.868571428571435,45.095,63.87125,50.045,55.42837038330412
2016-03-16,48.0425,40.493061224489786,38.33,55.36625,40.56125,48.07659005514879
2016-03-17,46.13,39.550357142857145,29.225,57.68375,34.43,47.063555163086065
2016-03-18,38.15375,33.71964285714286,28.7,50.19125,28.529375,40.38656103273442
2016-03-19,33.3725,30.63392857142857,30.47,43.82375,31.465625,36.44949605030717
2016-03-20,35.49875,33.49357142857143,31.7075,41.07875,34.14875,36.84953444911856
2016-03-21,49.37,48.46816326530613,38.8325,48.93125000000001,41.945,47.640141952032934
2016-03-22,59.405,54.64571428571429,35.32,59.24,44.12000000000001,55.411705249643745
2016-03-23,62.99,36.85142857142857,37.118,74.06,34.175,58.01780103639565
2016-03-24,40.37000000000001,33.684285714285714,36.7175,49.38125,32.770625,41.63471583468275
2016-03-25,44.49875,40.47653061224489,36.5425,50.61875000000001,36.82625,44.841799006916325
2016-03-26,46.355,35.05357142857143,31.13,59.821250000000006,33.366875,47.15216785349571
2016-03-27,41.84375,36.830612244897964,40.31,47.93,32.52875,42.31988172654711
2016-03-28,48.6725,47.2775,45.0425,51.31625,42.13625,48.597304956774266
2016-03-29,55.895,52.30464285714286,48.725,60.26,48.194375,55.70847510328507
2016-03-30,62.015,51.8675,43.715,69.4175,47.170625,60.348634865519145
2016-03-31,49.505,42.3275,39.0875,60.24875,40.595,50.7304228170705
2016-04-01,42.69875,37.7825,34.4225,52.565,34.750625,44.24801748255069
2016-04-02,48.16625,46.457857142857144,40.9775,53.74625,39.700625,48.721936036418136
2016-04-03,59.945,58.36678571428572,47.6225,61.86875000000001,54.365,59.01042850625283
2016-04-04,59.17999999999999,50.633214285714295,36.7775,66.74000000000001,36.798125,56.93239111084635
2016-04-05,61.88,55.52857142857143,46.55750000000001,68.68625,48.070625,60.99520075232165
2016-04-06,56.1875,51.848214285714285,39.24500000000001,66.50375,41.061875,56.77449209091468
2016-04-07,54.365,49.89530612244898,40.567142857142855,62.02464285714286,39.74964285714286,54.19452959447811
2016-04-08,52.1375,43.90571428571429,33.365,58.5725,33.220625,50.080236134017376
2016-04-09,52.93625,45.17857142857143,42.26,59.48375,35.459375,51.72155435636508
2016-04-10,62.31875,54.96607142857143,37.445,69.125,46.124375,60.35032872734971
2016-04-11,50.135,43.41714285714285,30.1175,60.215,34.205,49.90000759849337
2016-04-12,48.70625,50.62678571428571,41.0525,56.67125,44.94875,51.201188526021454
2016-04-13,54.71375000000001,59.491785714285705,48.8975,55.76,54.98375,55.59297708269426
2016-04-14,58.31375,62.43285714285714,57.08000000000001,58.4375,64.25375,59.53582286389669
2016-04-15,61.06999999999999,60.17321428571428,55.67,62.56625000000001,60.54125,61.03201185337219
2016-04-16,60.44,54.89857142857144,42.26,65.80625,58.94375,59.993816706524115
2016-04-17,56.0525,50.096428571428575,41.78,63.93875,52.43000000000001,56.58859810177359
2016-04-18,54.62375,46.78571428571429,43.6475,60.665000000000006,49.499375,54.226213798020545
2016-04-19,53.30750000000001,49.148214285714296,49.8875,61.26125,47.800625,54.833517815448225
2016-04-20,53.915000000000006,50.17678571428571,53.795,61.03625,53.256875,55.85480302276564
2016-04-21,55.8575,54.56214285714286,48.155,61.14125,53.553392857142846,56.86155214312218
2016-04-22,59.05625000000001,55.113928571428566,49.74071428571428,65.78375,48.07625,59.26501531108613
2016-04-23,64.68125,63.41964285714286,55.445,66.75125,61.63249999999999,64.29993965732771
2016-04-24,69.13625,63.30714285714286,46.40000000000001,70.04750000000001,64.360625,66.34033038083412
2016-04-25,64.77125,56.2175,40.93250000000001,72.70249999999999,51.130625,63.298088247855745
2016-04-26,65.48,51.46892857142858,40.0325,73.5575,46.259375,62.462516715501366
2016-04-27,56.446250000000006,47.3225,45.5975,64.55107142857143,42.074375,55.81857030755941
2016-04-28,51.1925,42.9575,48.44,62.31875,40.46,52.771637553660206
2016-04-29,47.73875,42.629642857142855,49.44499999999999,62.4425,44.25125,52.18927072726714
2016-04-30,50.37125,41.919285714285714,51.335,61.12625,45.370625,52.52581636926115
2016-05-01,47.62625,45.24285714285714,50.7875,55.95125,48.008750000000006,50.59989355961787
2016-05-02,51.09125,49.19642857142858,56.5775,54.55625000000001,50.275625,52.38340620351707
2016-05-03,54.455,55.046428571428564,58.55,56.8625,54.910625,55.813111781752674
2016-05-04,59.9675,58.69464285714286,59.63000000000001,65.26625,55.22000000000001,61.31159186343111
2016-05-05,63.941428571428574,61.62928571428571,70.805,65.63750000000002,62.47624999999999,64.53206265950166
2016-05-06,66.45875000000001,71.47785714285716,67.64285714285714,66.25625,71.93187499999998,67.86065855795925
2016-05-07,70.20500000000001,63.11428571428571,56.2775,69.92375000000001,58.139375,66.74931306753088
2016-05-08,64.5125,60.45285714285714,59.4725,68.30375000000001,59.07312500000001,64.36860331344879
2016-05-09,65.975,59.48214285714286,59.015,70.5875,59.39375,65.45503020201382
2016-05-10,66.68375,59.53357142857143,55.7,74.17625,59.9225,66.8238787358103
2016-05-11,64.13,56.77571428571428,51.32000000000001,77.41624999999998,56.6825,66.23465346662663
2016-05-12,61.1375,56.058928571428574,46.745,70.84625,52.18475,62.06609251379766
2016-05-13,61.4525,51.353214285714294,42.02,68.7425,43.401875,59.39849676494731
2016-05-14,49.24625,46.04964285714286,46.2725,58.01000000000001,43.88,51.301558395591265
2016-05-15,52.565,48.84607142857143,51.9125,59.43875,51.102500000000006,54.307754137263146
2016-05-16,51.87875,49.006785714285705,53.7575,61.59875,54.471875,55.38372672198948
2016-05-17,52.6775,52.94750000000001,54.5,59.48375,55.2875,55.658172473002224
2016-05-18,54.37625,55.61535714285715,61.58750000000001,58.6625,56.99187500000001,56.975597945945395
2016-05-19,53.88125,59.27642857142857,65.72749999999999,56.57,60.659375,57.33529828649263
2016-05-20,57.86375,57.94892857142857,66.7775,62.5325,59.23625,60.41325221053821
2016-05-21,63.92750000000001,60.98964285714285,66.5,69.18125,62.49312499999999,65.43900779914804
2016-05-22,69.69714285714286,68.07714285714286,70.1,73.17500000000003,68.27562499999999,70.62309244161501
2016-05-23,69.31625,65.85285714285715,65.6225,70.20500000000001,67.82,68.6157328819335
2016-05-24,70.25,65.98464285714286,64.625,76.17875000000002,69.67625,71.24649473123924
2016-05-25,72.60125,68.2025,60.46250000000001,77.99000000000002,68.36000000000001,72.58322470696311
2016-05-26,69.42875000000001,63.62857142857143,59.435,78.92375000000001,64.889375,70.83715959456539
2016-05-27,64.8725,62.19821428571429,60.81500000000001,73.05125,63.82625,67.08964266055291
2016-05-28,65.80625,63.014642857142846,61.385,72.5,62.34125,67.20819019572376
2016-05-29,69.305,66.63392857142857,63.80750000000001,75.56,66.99875,70.58274394940723
2016-05-30,70.6775,69.69392857142857,61.5275,71.465,69.456875,70.023117926017
2016-05-31,67.30250000000001,64.83714285714285,57.62750000000001,71.56625,63.089375,67.39841044062317
2016-06-01,67.82,63.300714285714285,57.08,71.11625000000002,59.691875,66.7604169047724
2016-06-02,66.75125,69.21821428571428,62.88500000000001,71.70125,62.909375,68.47484935190349
2016-06-03,71.18375,72.4807142857143,67.21249999999999,72.185,65.72749999999999,71.05147277105281
2016-06-04,72.19624999999998,67.31857142857143,67.1525,75.7625,64.88375,71.65693620272337
2016-06-05,69.80000000000001,69.07357142857144,69.1175,72.71375,68.421875,70.60229689608269
2016-06-06,74.48,69.12178571428572,62.24,74.00750000000002,63.73625,71.50749930404156
2016-06-07,71.29624999999999,65.03857142857143,63.155,76.29125000000002,62.81375,70.71756365478394
2016-06-08,76.62875,75.65321428571428,69.28250000000001,78.18125,72.134375,76.1199026925328
2016-06-09,79.38499999999998,81.26535714285714,76.50500000000002,79.50874999999998,80.369375,79.6532077950768
2016-06-10,80.02625,82.3775,77.88499999999998,81.32000000000002,82.810625,81.03080930526482
2016-06-11,81.45500000000001,83.85607142857144,70.1675,81.06125,82.34937500000002,81.00300723776468
2016-06-12,78.94624999999998,80.82875000000001,71.66749999999998,77.79875000000001,82.799375,78.65564260126668
2016-06-13,75.79625000000001,77.31178571428572,68.1425,77.02250000000002,73.87812500000003,75.82058943597251
2016-06-14,78.31625,75.63714285714286,67.4375,81.96125,71.178125,77.80297825496388
2016-06-15,81.2975,78.52357142857143,66.8375,86.5625,70.919375,80.84464495958393
2016-06-16,79.80125,81.84714285714286,72.92,85.71875,75.03125,81.51481764118233
2016-06-17,83.80625,82.1075,73.38499999999998,87.06875,82.10508928571429,83.82318134954379
2016-06-18,78.6875,76.59683673469387,71.705,83.21000000000002,74.609375,79.15847528644552
2016-06-19,78.89,81.7957142857143,76.2425,80.6,81.19624999999998,80.0773936908202
2016-06-20,83.30000000000003,76.44714285714286,68.0975,82.86125000000001,72.52250000000002,79.84477349823193
2016-06-21,84.00874999999998,77.06107142857142,69.7775,84.86375,71.48750000000003,80.9490141454783
2016-06-22,88.01375,80.16607142857143,65.9825,86.7875,74.37875,83.33645448752196
2016-06-23,79.565,72.05964285714286,66.44749999999999,86.84375,66.7625,78.89152028077253
2016-06-24,78.20375000000001,78.4175,74.08250000000002,83.7725,75.28999999999998,79.80454189165218
2016-06-25,83.3675,78.88571428571429,71.16499999999998,84.48125,78.47107142857143,81.65545827556717
2016-06-26,78.17,75.42821428571429,69.38,84.17750000000002,73.445,78.89614407079273
2016-06-27,78.83375000000002,75.65642857142859,65.30000000000001,81.545,69.828125,77.52307929404337
2016-06-28,77.6075,73.92714285714284,66.20750000000001,84.06500000000003,67.4375,77.67910170886925
2016-06-29,76.5725,74.56678571428571,70.4525,81.48875,72.078125,77.23592986562632
2016-06-30,78.69875,73.86607142857143,64.46000000000001,82.6925,70.38499999999998,77.57441761564512
2016-07-01,73.92875000000002,66.52464285714285,62.255,78.125,61.401875,72.23555724020932
2016-07-02,71.11625000000002,63.55785714285714,70.6625,83.76125,67.240625,74.14363849648718
2016-07-03,68.82124999999999,65.93642857142856,72.9125,83.03,67.17875000000001,73.82611573359834
2016-07-04,75.84125,72.8567857142857,74.84,81.68,73.833125,77.25647213208423
2016-07-05,83.41250000000002,77.90642857142858,70.6175,86.10125000000002,75.790625,81.83328531676433
2016-07-06,82.11875,77.61071428571428,66.59,87.8675,71.90375,81.46396728052778
2016-07-07,82.70375,73.81142857142856,67.04750000000001,86.65892857142859,68.13499999999999,80.18062157003008
2016-07-08,80.50999999999998,73.56714285714284,67.85,81.5675,69.80000000000001,77.79570465417406
2016-07-09,80.22875,79.51035714285716,73.75999999999998,81.75874999999998,74.12562500000001,79.68678770840242
2016-07-10,82.7825,82.62178571428572,73.805,82.4225,74.62625,81.2714787990649
2016-07-11,83.795,81.96821428571428,67.4525,84.48125,77.2475,81.97088504399979
2016-07-12,79.295,73.13,68.88499999999999,85.56125,72.1625,79.1636157175718
2016-07-13,79.52857142857144,75.71551020408164,67.25428571428571,85.46857142857144,71.81294642857142,79.52368479657908
2016-07-14,75.89750000000002,74.06535714285714,63.1025,79.20500000000001,67.4825,75.1654058553704
2016-07-15,72.80375000000002,65.72428571428571,64.95500000000001,78.26,64.65875,72.29749017632926
2016-07-16,75.45875,71.18535714285714,69.305,81.32000000000002,69.186875,75.90733056963633
2016-07-17,83.08625,76.42785714285716,69.9425,84.99875,71.97125,80.67875962884065
2016-07-18,82.625,76.78464285714286,72.245,85.33625,73.20875000000002,81.0166367847451
2016-07-19,82.50125,79.56500000000003,79.775,85.7525,78.94624999999998,82.68903915477371
2016-07-20,85.685,83.68035714285716,80.84,86.73125,82.833125,85.11541740123633
2016-07-21,87.33875,85.74285714285716,78.8675,88.26125,83.975,86.49023403926493
2016-07-22,87.49625,83.46714285714287,77.645,88.09250000000002,83.080625,85.8842022133919
2016-07-23,86.405,82.6282142857143,75.215,88.565,81.19624999999998,85.26695030775262
2016-07-24,84.42500000000003,77.86464285714284,72.82249999999998,88.82375000000002,73.43937500000001,83.10029527242678
2016-07-25,76.98071428571428,74.72107142857143,75.89750000000002,85.7525,74.60374999999998,79.60335952554567
2016-07-26,77.2925,76.39571428571429,74.17250000000001,80.87,74.9075,78.05160964176714
2016-07-27,78.26,75.64035714285714,68.82499999999999,80.13875000000002,74.525,77.48234874929364
2016-07-28,79.17125000000001,71.015,68.9975,82.18625,69.4175,77.23572063729847
2016-07-29,74.49125000000002,70.97964285714284,69.42500000000001,79.07,67.29124999999999,74.59599741587598
2016-07-30,77.0,71.44571428571429,73.04749999999999,78.67625000000002,70.55375000000002,75.77278182502387
2016-07-31,80.015,76.07428571428572,77.795,84.16625,75.56562500000003,80.31883155290042
2016-08-01,82.6025,78.90928571428572,76.72999999999998,87.0575,75.306875,82.55990032239897
2016-08-02,81.59,77.84535714285715,73.58,87.5075,76.27437499999998,82.10333500669144
2016-08-03,81.3275,79.61642857142857,78.29,87.56375,78.25999999999998,82.89076171092735
2016-08-04,90.7925,76.98714285714286,69.83,87.125,73.968125,83.89621363332991
2016-08-05,73.3775,69.57821428571428,67.17500000000001,88.1825,67.84812500000001,77.3592852456974
2016-08-06,73.88374999999998,69.0125,71.0075,82.79375000000002,68.81,75.71634482508779
2016-08-07,73.47874999999998,70.38178571428571,73.2575,84.68375,70.986875,76.92077245761912
2016-08-08,76.65125,72.34892857142857,76.6625,82.51250000000002,70.9475,77.5920844851711
2016-08-09,79.52,79.12464285714286,70.51,82.8725,78.051875,79.93487158035505
2016-08-10,85.22,82.63464285714286,71.585,85.69625,81.73625000000001,83.63272441580634
2016-08-11,83.26625,79.89607142857143,73.0625,88.89125,74.046875,83.24776142844163
2016-08-12,78.09125,72.73142857142858,69.8975,84.3125,72.809375,78.41009878119122
2016-08-13,73.45625000000003,71.9567857142857,68.075,81.93875,70.25,75.72648317048296
2016-08-14,75.00874999999998,72.62535714285714,68.7125,76.9775,69.94062500000001,74.42491868151764
2016-08-15,75.86375,73.26178571428572,71.525,77.19125,72.1175,75.25130351106081
2016-08-16,78.305,74.04607142857144,71.69749999999998,76.8875,74.508125,76.1768883207454
2016-08-17,79.82375,75.86214285714286,75.5375,79.22749999999998,74.001875,78.05944606257344
2016-08-18,79.37375,78.13785714285714,71.79499999999999,79.07000000000002,74.946875,78.10268723620796
2016-08-19,76.7,69.37892857142856,62.36,79.08125000000003,66.23375,74.31501809372398
2016-08-20,69.1925,63.3875,62.83999999999999,76.83125000000003,62.628125,69.99132411204121
2016-08-21,69.58625,65.80464285714285,66.0725,72.91624999999998,63.303125,69.35904857903677
2016-08-22,72.39875,74.47357142857143,73.13000000000002,74.24375,73.360625,73.61603522840308
2016-08-23,79.95875000000002,75.2225,73.535,80.92625,73.113125,78.4006058113883
2016-08-24,75.6725,67.28321428571428,63.7925,86.28125,67.325,76.56350165142726
2016-08-25,70.32875,64.32928571428572,62.42750000000001,81.73625000000001,62.459375,72.29506567526413
2016-08-26,70.49000000000002,61.84464285714286,60.8975,78.92375000000001,59.48,70.4515631747293
2016-08-27,74.8175,70.13428571428571,64.4,80.375,67.205,74.65085954637334
2016-08-28,74.69375000000002,75.96821428571428,72.95750000000002,82.31,76.4825,77.83800568899098
2016-08-29,74.9975,72.67357142857142,71.07499999999997,80.2175,76.205,76.3598993985407
2016-08-30,73.75999999999998,72.23964285714284,66.7025,80.9825,73.2575,75.65595764888846
2016-08-31,72.7925,71.48107142857144,71.45,77.5625,69.965,74.01850369600706
2016-09-01,69.80000000000001,67.6625,73.67750000000002,76.56125,69.3575,72.20950237654445
2016-09-02,67.73,68.27321428571429,73.6625,74.14250000000001,68.45,70.75186497372508
2016-09-03,71.22875,68.54,71.4425,73.92875000000002,71.05250000000002,71.75400445779394
2016-09-04,75.5825,71.92785714285714,67.31,77.39375000000003,71.9075,74.67757111896535
2016-09-05,80.52125,75.47964285714284,59.00750000000001,82.95125,68.9975,77.96403753441878
2016-09-06,82.00625,72.83428571428574,61.58750000000001,84.26750000000001,68.1725,78.50498927872344
2016-09-07,79.50874999999998,72.12714285714286,59.765,84.86375,67.625,77.72444710962075
2016-09-08,78.49625,71.08250000000002,59.42,87.14750000000002,65.1575,77.87949111837882
2016-09-09,75.47321428571429,68.17204081632653,56.777142857142856,84.25625,62.89214285714286,75.0190408686908
2016-09-10,65.4125,60.76785714285714,59.165,71.29625,59.8925,65.8576927553774
2016-09-11,68.045,68.10928571428572,65.1425,69.8225,67.3475,68.45919621737309
2016-09-12,73.07375,64.72785714285715,57.2975,76.23500000000001,63.30499999999999,70.74871717956059
2016-09-13,65.01875000000001,56.049285714285716,49.5275,79.31750000000002,52.0025,66.54092680306225
2016-09-14,66.97625,57.328571428571436,55.0925,74.06375,53.96,65.905714314709
2016-09-15,74.60375,68.60428571428572,61.64750000000001,74.57,65.735,71.78516059429853
2016-09-16,68.18,64.265,60.5375,73.76,63.75500000000001,68.63620773897196
2016-09-17,69.33875,63.888928571428565,60.9425,71.79124999999998,63.455,68.14835774769328
2016-09-18,71.52125000000002,68.72,66.8075,76.85375,67.91749999999999,72.37295559923759
2016-09-19,75.10035714285716,70.7932142857143,62.045,81.185,68.69,75.11231839675337
2016-09-20,79.97642857142857,71.64821428571429,58.7825,83.62625,68.30000000000001,77.28314017901242
2016-09-21,82.07375,75.63714285714283,58.238,81.37625,68.24000000000001,77.70941399912489
2016-09-22,80.47625,71.23678571428572,58.155,79.0025,62.735,75.07893126949138
2016-09-23,76.7525,74.69535714285716,57.53,78.18125,69.36500000000001,74.88576824090502
2016-09-24,72.64625,68.49178571428571,65.01500000000001,80.76875000000003,72.61250000000003,74.39326003316394
2016-09-25,64.56875,60.501071428571436,57.185,69.40625,59.0975,64.64589089177312
2016-09-26,59.6525,57.524642857142865,55.07000000000001,66.50375,55.40000000000001,61.15850599796832
2016-09-27,65.54750000000001,61.016734693877545,54.11,65.62625,56.5475,63.14296867887583
2016-09-28,64.9175,57.4925,53.825,71.555,51.8,64.13710114152974
2016-09-29,58.3025,55.641071428571436,57.575,62.38625,52.79,58.83639031941037
2016-09-30,59.79875,56.82178571428571,60.05,63.51124999999999,57.44,60.47199574155707
2016-10-01,63.42125,60.50750000000001,61.8575,66.4475,60.5675,63.67213778465766
2016-10-02,65.19875,65.01714285714286,64.1075,68.5625,62.95250000000001,66.16897215893466
2016-10-03,69.23750000000001,66.36392857142856,63.62000000000001,70.745,67.0775,68.68396030647145
2016-10-04,68.55125,61.12464285714286,58.86500000000001,74.54750000000001,60.9575,68.09786606171185
2016-10-05,63.758750000000006,54.631785714285705,43.4375,76.44875,52.109375,64.40621381727631
2016-10-06,65.42375000000001,47.11035714285714,39.365,79.05875,44.01098214285715,63.48394979619675
2016-10-07,50.41625,45.5225,37.805,58.38125,41.61875000000001,50.86187610523323
2016-10-08,56.03,54.72500000000001,38.49500000000001,57.88625,42.9125,54.10236163223943
2016-10-09,59.1125,56.759642857142865,49.4975,61.62125,48.335,58.01351251502906
2016-10-10,63.17375,60.558928571428574,50.03,65.76125,61.21625,62.54536216343549
2016-10-11,66.0425,52.35607142857143,38.4875,70.44125,47.879375,61.62814983234565
2016-10-12,51.3275,42.816071428571426,37.4675,62.76875,40.325,52.141981080383
2016-10-13,46.74875,45.201071428571424,38.6,52.55375,42.063125,47.669327999840505
2016-10-14,59.3825,56.383571428571436,51.485,62.75750000000001,54.730625,59.13563560197453
2016-10-15,69.26,64.39357142857143,58.985,72.725,59.564375,68.10127996346954
2016-10-16,73.18625,60.46892857142858,53.42,77.81,56.975,69.76958505208005
2016-10-17,74.91714285714286,59.81061224489795,48.77,80.6225,58.150625,70.9555108893895
2016-10-18,63.0725,55.869285714285716,46.7375,74.67125,54.91625,64.24920004341041
2016-10-19,58.19,53.063214285714295,40.55,72.005,44.07125,59.99025459987998
2016-10-20,51.83375,47.45428571428572,41.63,62.02625,40.386875,53.169194662738946
2016-10-21,53.645,50.353571428571435,49.5125,54.78125,46.698125,52.57665707847043
2016-10-22,60.63125,53.63857142857143,45.8825,61.19375,50.12375,57.585163264989795
2016-10-23,61.52,54.528928571428565,45.83,64.5575,49.184375,59.18788880965053
2016-10-24,56.435,48.79464285714286,40.715,65.75,42.906875,56.25628970401757
2016-10-25,66.065,57.09071428571429,46.22,69.98,51.27125,63.187022619499146
2016-10-26,65.57000000000002,55.54464285714286,46.1225,68.3825,47.755625,61.853373901308956
2016-10-27,59.82125,56.829897959183675,51.4175,66.16624999999999,50.8775,60.30005011381031
2016-10-28,68.99000000000001,65.2357142857143,53.63,71.92625,61.13187500000001,67.62169734299829
2016-10-29,70.4975,55.821071428571436,43.0925,72.66875,49.235,64.80516031718291
2016-10-30,55.602500000000006,49.45035714285714,43.6625,62.94875,40.80875,55.12234482554226
2016-10-31,64.16857142857144,57.363928571428566,47.2475,68.5625,53.633750000000006,62.44718351187764
2016-11-01,65.93,53.71571428571429,45.4325,73.20875000000002,49.1675,63.511660082908406
2016-11-02,65.6375,55.695714285714295,44.54,75.32375,51.0125,64.68844177771066
2016-11-03,57.534285714285716,50.188571428571436,44.3575,66.84714285714287,48.290000000000006,57.95734128654746
2016-11-04,56.40125000000001,51.18928571428571,47.5025,62.61125,50.59625,56.64752096223536
2016-11-05,56.15375,54.635,48.53,62.31875,52.964375,57.38091070709428
2016-11-06,54.64625,56.82714285714286,52.7075,59.540000000000006,56.328125,56.903705457641905
2016-11-07,54.815,53.323571428571434,49.46,62.0825,54.49437500000001,56.872881314492474
2016-11-08,52.63249999999999,45.31678571428571,40.685,59.765,43.626875,52.34544568042419
2016-11-09,42.76142857142858,45.19785714285714,45.6875,56.40125000000001,43.88562500000001,48.68501011659934
2016-11-10,51.20375,50.38938775510204,48.11,53.43125000000001,47.949285714285715,51.395314856969186
2016-11-11,48.6725,42.94464285714286,37.88,56.58125,39.38,49.033162569079174
2016-11-12,40.65125000000001,41.14142857142857,45.3425,49.94375,41.21375000000001,44.64984793253813
2016-11-13,47.66,47.619591836734685,48.24500000000001,50.6075,48.037678571428565,48.843086725445545
2016-11-14,52.24035714285715,46.11714285714286,41.255,55.001428571428576,41.82928571428572,50.47015778015437
2016-11-15,55.36625,47.38173469387755,46.91,58.44875,46.540625,53.69185431046356
2016-11-16,58.479285714285716,50.63964285714286,47.0825,62.6675,45.190625,56.65815261177134
2016-11-17,63.0725,45.58678571428572,35.165,69.33875,41.871875,58.37919198941646
2016-11-18,43.205,32.45321428571429,31.01,53.00375,31.85375,43.074845144637834
2016-11-19,32.97875,27.194642857142853,23.3,38.75,22.325,32.48571645927527
2016-11-20,39.21125,33.77428571428571,29.285,44.42,23.984375,38.16436347805426
2016-11-21,44.2625,36.246071428571426,31.8425,51.13625,28.675625,43.156267538117326
2016-11-22,50.698571428571434,39.86244897959184,34.70285714285714,60.44,35.402857142857144,49.92009792031148
2016-11-23,45.995,37.15892857142858,33.98,50.2475,34.61,44.12983938847891
2016-11-24,44.645,35.06964285714286,34.475,47.075,33.096875,42.073718144322385
2016-11-25,40.7075,36.23321428571428,32.555,45.905,33.479375,40.64091823442502
2016-11-26,44.74625,38.95663265306123,32.144,43.74500000000001,35.555,41.59871252805055
2016-11-27,52.62125,38.791785714285716,34.205,53.6675,33.13625,47.46560786739
2016-11-28,50.1125,43.18571428571429,33.64,57.852500000000006,37.04,49.453254731130166
2016-11-29,40.46,34.26285714285714,31.6325,50.2025,32.29571428571428,41.666848767715614
2016-11-30,37.34375,31.48892857142857,29.5925,42.60875,31.415,37.18644915833877
2016-12-01,33.35,29.634285714285717,29.6,42.69875,31.578125,35.77835921824788
2016-12-02,34.50875,28.9175,27.7025,44.99375,29.89625,36.556875553154825
2016-12-03,36.95,30.815,26.8775,46.50125000000001,30.439464285714287,38.1451447597699
2016-12-04,37.9175,33.53,30.35,45.8825,34.0025,39.23786820520171
2016-12-05,40.02125,38.309642857142855,23.9975,40.87625,33.08,38.272255404507945
2016-12-06,30.74,23.871071428571426,12.995,41.945,16.525624999999998,31.213896136147216
2016-12-07,25.55375,15.716428571428569,7.137499999999997,35.61125,11.238124999999995,24.986273843962646
2016-12-08,16.46375,11.023571428571431,5.689999999999998,26.9375,9.573125,18.053456537974192
2016-12-09,21.81875,12.248214285714285,-4.022500000000001,26.5325,3.4137499999999967,18.38993813289283
