DATE,NY,T_WA
2016-08-02,72.1625,72.1625
2016-08-03,72.86321428571429,72.86321428571429
2016-08-04,75.08428571428574,75.08428571428574
2016-08-05,76.69678571428572,76.69678571428572
2016-08-06,76.68178571428572,76.68178571428572
2016-08-07,74.95892857142857,74.95892857142857
2016-08-08,73.98285714285714,73.98285714285714
2016-08-09,76.0775,76.0775
2016-08-10,78.97999999999998,78.97999999999998
2016-08-11,81.48714285714286,81.48714285714286
2016-08-12,81.32642857142858,81.32642857142858
2016-08-13,81.50428571428571,81.50428571428571
2016-08-14,79.76581632653063,79.76581632653063
2016-08-15,75.95535714285714,75.95535714285714
2016-08-16,77.53999999999998,77.53999999999998
2016-08-17,75.33500000000002,75.33500000000002
2016-08-18,74.57321428571429,74.57321428571429
2016-08-19,75.75928571428571,75.75928571428571
2016-08-20,76.75250000000003,76.75250000000003
2016-08-21,74.92357142857142,74.92357142857142
2016-08-22,67.71392857142857,67.71392857142857
2016-08-23,68.6075,68.6075
2016-08-24,73.82750000000001,73.82750000000001
2016-08-25,75.61142857142858,75.61142857142858
2016-08-26,77.8582142857143,77.8582142857143
2016-08-27,75.17750000000002,75.17750000000002
2016-08-28,77.3195918367347,77.3195918367347
2016-08-29,75.2615306122449,75.2615306122449
2016-08-30,71.28821428571429,71.28821428571429
2016-08-31,72.52892857142857,72.52892857142857
2016-09-01,69.65214285714286,69.65214285714286
2016-09-02,67.47607142857143,67.47607142857143
2016-09-03,65.24857142857144,65.24857142857144
2016-09-04,67.24464285714285,67.24464285714285
2016-09-05,70.33035714285714,70.33035714285714
2016-09-06,72.38428571428571,72.38428571428571
2016-09-07,75.18392857142857,75.18392857142857
2016-09-08,77.36642857142857,77.36642857142857
2016-09-09,77.95066326530613,77.95066326530613
2016-09-10,76.96464285714286,76.96464285714286
2016-09-11,70.03142857142858,70.03142857142858
2016-09-12,64.61214285714286,64.61214285714286
2016-09-13,69.04785714285714,69.04785714285714
2016-09-14,69.15071428571429,69.15071428571429
2016-09-15,60.89321428571429,60.8932142857143
2016-09-16,62.921428571428564,62.921428571428564
2016-09-17,67.77821428571428,67.77821428571428
2016-09-18,72.03392857142856,72.03392857142856
