DATE,NC,SC,T_WA
2019-07-22,84.8888888888889,86.33333333333331,85.36449977376017
2019-07-23,84.55555555555556,85.33333333333333,84.81165372433239
2019-07-24,77.44444444444444,83.0,79.27371707856472
2019-07-25,74.44444444444444,78.66666666666667,75.83469164637586
2019-07-26,76.0,79.33333333333333,77.09756358047215
2019-07-27,76.44444444444444,80.0,77.61517893028142
2019-07-28,76.22222222222223,79.66666666666667,77.3563712553768
2019-07-29,77.22222222222223,79.33333333333333,77.91734582318793
2019-07-30,77.8888888888889,79.66666666666667,78.47425613180738
2019-07-31,78.8888888888889,80.33333333333333,79.36449977376017
2019-08-01,80.77777777777777,83.66666666666667,81.72899954752032
2019-08-02,79.8888888888889,83.0,80.91328156399625
2019-08-03,78.33333333333333,78.66666666666667,78.44308969138055
2019-08-04,78.33333333333333,80.66666666666667,79.10162783966385
2019-08-05,80.0,82.0,80.6585381482833
2019-08-06,79.0,80.33333333333333,79.43902543218886
2019-08-07,78.77777777777777,81.0,79.50948683142587
2019-08-08,81.44444444444444,85.66666666666667,82.83469164637586
2019-08-09,80.66666666666667,85.66666666666667,82.31301203737492
2019-08-10,82.1111111111111,87.0,83.72087102913694
2019-08-11,80.33333333333333,87.33333333333331,82.63821685232487
2019-08-12,80.55555555555556,85.33333333333333,82.128730020899
2019-08-13,80.77777777777777,85.0,82.16802497970919
2019-08-14,83.1111111111111,85.66666666666667,83.95257652280642
2019-08-15,83.55555555555556,85.66666666666667,84.25067915652126
2019-08-16,81.77777777777777,84.0,82.50948683142587
2019-08-17,80.33333333333333,83.66666666666667,81.4308969138055
2019-08-18,79.77777777777777,80.66666666666667,80.07046139923702
2019-08-19,81.44444444444444,82.33333333333333,81.73712806590369
2019-08-20,82.55555555555556,82.66666666666667,82.59214100823797
2019-08-21,81.0,83.66666666666667,81.87805086437774
2019-08-22,82.8888888888889,84.66666666666667,83.47425613180738
2019-08-23,82.8888888888889,85.0,83.5840124898546
2019-08-24,82.44444444444444,84.0,82.95664078199812
2019-08-25,72.22222222222223,79.66666666666667,74.6734475519434
2019-08-26,72.1111111111111,75.0,73.06233288085365
2019-08-27,73.8888888888889,77.0,74.91328156399625
2019-08-28,75.44444444444444,79.33333333333333,76.72493528832864
2019-08-29,79.1111111111111,82.66666666666667,80.28184559694807
2019-08-30,75.55555555555556,80.66666666666667,77.23848637894622
2019-08-31,74.77777777777777,79.33333333333333,76.27778133775641
2019-09-01,75.55555555555556,79.66666666666667,76.90921730480457
2019-09-02,77.1111111111111,80.66666666666667,78.28184559694807
2019-09-03,78.22222222222223,81.0,79.13685853928237
2019-09-04,79.44444444444444,81.75,80.20359258760436
2019-09-05,80.33333333333333,79.0,79.89430790114446
2019-09-06,79.75,75.33333333333333,78.29572825587438
2019-09-07,77.625,82.5,79.23018673644054
2019-09-08,78.25,83.25,79.89634537070825
2019-09-09,80.0,84.25,81.39939356510202
2019-09-10,80.125,85.0,81.73018673644054
2019-09-11,79.625,83.5,80.9009176622989
2019-09-12,80.125,82.25,80.824696782551
2019-09-13,80.375,81.5,80.74542770840935
2019-09-14,79.75,80.5,79.99695180560624
2019-09-15,78.375,80.5,79.074696782551
2019-09-16,79.875,81.75,80.4923795140156
2019-09-17,79.375,82.0,80.23933131962184
2019-09-18,78.5,80.75,79.2408554168187
2019-09-19,71.625,76.25,73.14786946790514
2019-09-20,67.5,71.25,68.73475902803119
2019-09-21,67.25,71.0,68.48475902803119
2019-09-22,70.625,73.25,71.48933131962183
2019-09-23,73.0,74.25,73.41158634267705
2019-09-24,73.75,75.75,74.4085381482833
2019-09-25,76.55555555555556,79.0,77.36043551456848
2019-09-26,73.66666666666667,80.5,75.91667200663461
2019-09-27,78.66666666666667,82.75,80.01118205274507
2019-09-28,79.55555555555556,82.75,80.60738732017472
2019-09-29,79.33333333333333,80.75,79.799797855034
2019-09-30,82.0,81.5,81.83536546292918
2019-10-01,79.1111111111111,81.75,79.98001561231823
2019-10-02,78.1111111111111,81.0,79.06233288085365
2019-10-03,79.66666666666667,81.33333333333333,80.21544845690275
2019-10-04,82.5,84.0,82.99390361121247
2019-10-05,80.375,84.33333333333333,81.6783567518107
2019-10-06,68.125,72.0,69.4009176622989
2019-10-07,70.125,75.33333333333333,71.83994309448775
2019-10-08,73.25,73.66666666666667,73.38719544755902
2019-10-09,67.625,76.0,70.38262849593632
2019-10-10,66.375,70.0,67.56860039376348
2019-10-11,65.44444444444444,69.66666666666667,66.83469164637586
2019-10-12,65.625,69.33333333333333,66.84603948327528
2019-10-13,67.25,70.5,68.32012449096037
2019-10-14,69.22222222222223,75.0,71.1246657617073
2019-10-15,67.5,74.66666666666667,69.85976169801516
2019-10-16,64.1111111111111,68.33333333333333,65.50135831304252
2019-10-17,63.555555555555564,71.0,66.00678088527673
2019-10-18,56.111111111111114,61.0,57.72087102913696
2019-10-19,55.77777777777778,59.66666666666666,57.058268621661966
2019-10-20,55.33333333333334,65.0,58.51626771670262
2019-10-21,67.1111111111111,68.0,67.40379473257035
2019-10-22,62.88888888888889,67.66666666666667,64.46206335423233
2019-10-23,67.66666666666667,74.66666666666667,69.97155018565822
2019-10-24,59.555555555555564,63.66666666666666,60.909217304804564
2019-10-25,58.444444444444436,65.33333333333333,60.71274251075358
2019-10-26,64.22222222222223,72.0,66.78320390999062
2019-10-27,67.0,73.33333333333333,69.08537080289712
2019-10-28,73.25,76.0,74.15548995388954
2019-10-29,67.55555555555556,71.66666666666667,68.90921730480456
2019-10-30,67.1111111111111,71.33333333333333,68.50135831304252
2019-10-31,68.44444444444444,73.33333333333333,70.05420436247029
2019-11-01,70.55555555555556,73.66666666666667,71.57994823066291
2019-11-02,55.33333333333334,54.0,54.89430790114447
2019-11-03,52.555555555555564,56.33333333333334,53.79946094675735
2019-11-04,50.555555555555564,54.0,51.68970458871013
2019-11-05,50.22222222222222,57.66666666666666,52.67344755194339
2019-11-06,61.77777777777778,67.33333333333333,63.60705041189806
2019-11-07,57.66666666666666,66.33333333333333,60.520331975894294
2019-11-08,59.555555555555564,65.66666666666667,61.56775545308787
2019-11-09,48.66666666666666,55.66666666666666,50.9715501856582
2019-11-10,43.555555555555564,47.66666666666666,44.909217304804564
2019-11-11,48.555555555555564,50.0,49.03116644042683
2019-11-12,54.444444444444436,56.0,54.95664078199812
2019-11-13,47.111111111111114,54.0,49.37940917742026
2019-11-14,35.22222222222222,38.66666666666666,36.35637125537679
2019-11-15,40.77777777777778,41.333333333333336,40.96070504118981
2019-11-16,49.111111111111114,49.33333333333334,49.184282016475926
2019-11-17,50.66666666666666,48.0,49.78861580228893
2019-11-18,51.111111111111114,52.66666666666666,51.62330744866479
2019-11-19,47.33333333333334,51.0,48.54065327185272
2019-11-20,48.33333333333334,52.33333333333334,49.65040962989994
