DATE,AZ,NM,T_WA
2016-05-16,69.5,65.4,68.58304018773947
2016-05-17,64.25,66.06666666666666,64.65629520136747
2016-05-18,64.5,57.85714285714285,63.01433340522248
2016-05-19,61.75,52.6,59.70361407751612
2016-05-20,62.75,57.53333333333333,61.58329910066037
2016-05-21,70.5,65.85714285714286,69.46163087461787
2016-05-22,68.25,69.71428571428571,68.5774856472359
2016-05-23,63.75,69.66666666666667,65.073255013628
2016-05-24,62.75,69.93333333333334,64.35654341091174
2016-05-25,64.0,67.64285714285714,64.81472039068444
2016-05-26,62.25,68.4,63.6254397183908
2016-05-27,60.75,65.26666666666667,61.760146785051234
2016-05-28,62.0,63.06666666666667,62.23855865034421
2016-05-29,65.5,66.33333333333333,65.68637394558141
2016-05-30,67.5,69.85714285714286,68.0271720175017
2016-05-31,66.75,69.42857142857143,67.34905911079738
2016-06-01,68.25,67.4,68.05989857550696
2016-06-02,72.25,65.0,70.62854667344173
2016-06-03,74.25,68.35714285714286,72.93206995624575
2016-06-04,77.0,73.35714285714286,76.18527960931556
2016-06-05,78.25,74.46666666666667,77.4038622870604
2016-06-06,80.5,75.4,79.35939145304178
2016-06-07,80.75,76.06666666666666,79.70257842583248
2016-06-08,77.75,77.66666666666667,77.73136260544186
2016-06-09,79.0,77.33333333333333,78.62725210883718
2016-06-10,79.25,79.6,79.32827705714419
2016-06-11,77.5,79.35714285714286,77.91534765015285
2016-06-12,76.5,77.75,76.77956091837211
2016-06-13,74.75,77.57142857142857,75.38100893003991
2016-06-14,73.25,77.66666666666667,74.23778191158146
2016-06-15,71.5,74.93333333333334,72.2678606557954
2016-06-16,72.25,76.0,73.08868275511634
2016-06-17,73.75,76.57142857142857,74.38100893003991
2016-06-18,74.75,78.07142857142857,75.49283329738876
2016-06-19,77.5,80.0,78.05912183674423
2016-06-20,83.0,80.14285714285714,82.36100361514946
2016-06-21,62.75,79.21428571428571,66.43221666770127
2016-06-22,85.25,79.57142857142857,83.97999468510955
2016-06-23,84.5,83.6,84.29871613877208
2016-06-24,82.25,82.86666666666666,82.38791671973024
2016-06-25,81.5,81.46666666666667,81.49254504217674
2016-06-26,82.0,80.33333333333333,81.62725210883718
2016-06-27,81.5,77.21428571428571,80.54150542272419
2016-06-28,81.75,75.5,80.35219540813944
2016-06-29,83.25,76.42857142857143,81.72439613116931
2016-06-30,79.75,77.2,79.17969572652088
2016-07-01,75.5,78.4,76.1485813306233
2016-07-02,71.75,75.0,72.47685838776749
2016-07-03,75.75,76.26666666666667,75.86555184626047
2016-07-04,79.0,79.53333333333333,79.1192793251721
2016-07-05,81.0,81.46666666666667,81.10436940952559
2016-07-06,80.5,82.6,80.96966234286515
2016-07-07,79.25,83.73333333333333,80.25269182722799
2016-07-08,80.25,83.0,80.86503402041865
2016-07-09,80.5,82.06666666666666,80.85038301769305
2016-07-10,81.5,82.46666666666667,81.71619377687443
2016-07-11,82.5,84.26666666666667,82.89511276463259
2016-07-12,80.0,84.2,80.9393246857303
2016-07-13,78.75,82.06666666666666,79.491768303414
2016-07-14,80.0,83.33333333333333,80.74549578232563
2016-07-15,83.0,84.66666666666667,83.37274789116282
2016-07-16,83.5,82.66666666666667,83.31362605441859
2016-07-17,83.0,82.73333333333333,82.94036033741395
2016-07-18,80.5,84.0,81.28277057144192
2016-07-19,79.25,82.73333333333333,80.02904309253029
2016-07-20,80.25,80.86666666666666,80.38791671973024
2016-07-21,80.5,81.0,80.61182436734885
2016-07-22,81.75,82.6,81.94010142449304
2016-07-23,60.5,82.86666666666666,65.50227669940502
2016-07-24,83.75,84.06666666666666,83.82082209932094
2016-07-25,83.25,84.06666666666666,83.43264646666978
2016-07-26,81.0,82.0,81.22364873469769
2016-07-27,78.66666666666667,80.07142857142857,78.98083988921819
2016-07-28,61.75,78.93333333333334,65.59303075788866
2016-07-29,84.0,80.6,83.23959430202785
2016-07-30,83.25,79.86666666666666,82.49332178093947
2016-07-31,80.75,79.4,80.44807420815812
2016-08-01,79.5,79.4,79.47763512653023
2016-08-02,78.0,79.06666666666666,78.2385586503442
2016-08-03,76.75,78.26666666666667,77.08920058095816
2016-08-04,76.5,77.86666666666666,76.80565327075351
2016-08-05,78.0,78.93333333333334,78.20873881905118
2016-08-06,75.5,77.85714285714286,76.0271720175017
2016-08-07,77.0,78.06666666666666,77.2385586503442
2016-08-08,79.5,78.0,79.16452689795346
2016-08-09,80.0,79.93333333333334,79.98509008435349
2016-08-10,75.5,77.33333333333333,75.9100226802791
2016-08-11,77.0,77.0,77.0
2016-08-12,76.25,77.73333333333333,76.5817456231349
2016-08-13,78.75,77.71428571428571,78.51836381049168
2016-08-14,78.25,72.42857142857143,76.94804486586702
2016-08-15,75.75,70.86666666666666,74.65784867889293
2016-08-16,78.75,72.53333333333333,77.35965036596268
2016-08-17,79.25,74.53333333333333,78.19512346800921
2016-08-18,78.5,73.6,77.4041211999813
2016-08-19,77.0,74.64285714285714,76.4728279824983
2016-08-20,75.75,74.5,75.47043908162789
2016-08-21,75.75,72.21428571428571,74.95924197374745
2016-08-22,73.25,68.86666666666666,72.26967304624178
2016-08-23,74.25,70.38461538461539,73.38551162164931
2016-08-24,70.5,72.66666666666667,70.98457225851166
2016-08-25,73.25,69.46666666666667,72.4038622870604
2016-08-26,72.75,70.0,72.13496597958135
2016-08-27,75.66666666666667,70.13333333333334,74.42914366800612
2016-08-28,71.0,71.6,71.13418924081861
2016-08-29,70.75,70.2,70.62699319591627
2016-08-30,73.25,69.21428571428571,72.34741760639861
2016-08-31,76.5,68.35714285714286,74.67886030317594
2016-09-01,76.5,70.21428571428571,75.0942079533288
2016-09-02,76.75,71.66666666666667,75.61311893195341
2016-09-03,75.75,72.0,74.91131724488366
2016-09-04,77.5,73.85714285714286,76.68527960931556
2016-09-05,75.0,76.0,75.22364873469769
2016-09-06,72.75,76.33333333333333,73.55140796600006
2016-09-07,72.0,72.76923076923076,72.172037488229
2016-09-08,69.75,70.73333333333333,69.96992125578606
2016-09-09,72.25,72.2,72.23881756326512
2016-09-10,75.25,73.73333333333333,74.91079941904184
2016-09-11,75.25,66.53333333333333,73.30052852921845
2016-09-12,75.0,70.28571428571429,73.9456559649966
2016-09-13,71.75,72.2,71.85064193061396
2016-09-14,71.0,68.86666666666666,70.52288269931158
2016-09-15,70.5,70.73333333333333,70.5521847047628
2016-09-16,68.5,69.42857142857143,68.70767382507643
2016-09-17,66.5,67.2,66.65655411428838
2016-09-18,67.5,69.0,67.83547310204654
2016-09-19,69.5,70.33333333333333,69.68637394558141
2016-09-20,70.75,71.93333333333334,71.0146510027256
2016-09-21,72.75,73.4,72.8953716775535
2016-09-22,74.0,74.73333333333333,74.16400907211164
2016-09-23,71.25,73.4,71.73084477960003
2016-09-24,61.75,68.8,63.32672357961873
2016-09-25,60.25,63.6,60.99922326123726
2016-09-26,66.0,62.86666666666667,65.29923396461389
2016-09-27,66.5,59.46666666666667,64.92700389929291
2016-09-28,66.75,61.93333333333333,65.67275859453945
2016-09-29,68.25,66.13333333333334,67.77661017822322
2016-09-30,68.5,66.66666666666667,68.0899773197209
2016-10-01,67.75,64.26666666666667,66.97095690746971
2016-10-02,67.25,66.06666666666666,66.9853489972744
2016-10-03,65.75,67.8,66.20847990613028
2016-10-04,62.5,68.07142857142857,63.746042950458566
2016-10-05,58.0,61.26666666666666,58.73058586667912
2016-10-06,59.5,61.2,59.88020284898607
2016-10-07,60.75,63.13333333333333,61.283029484362835
2016-10-08,64.75,56.714285714285715,62.95282266760784
2016-10-09,70.0,58.86666666666667,67.51004408703237
2016-10-10,67.25,62.214285714285715,66.12376887170092
2016-10-11,66.75,64.0,66.13496597958135
2016-10-12,66.5,68.06666666666666,66.85038301769305
2016-10-13,64.25,64.5,64.30591218367442
2016-10-14,61.75,61.230769230769226,61.63387469544543
2016-10-15,64.0,64.0,64.0
2016-10-16,64.75,67.46153846153847,65.35643214600721
2016-10-17,66.0,67.73333333333333,66.38765780680933
2016-10-18,64.5,68.73333333333333,65.44677964355357
2016-10-19,62.75,64.06666666666666,63.04447083401863
2016-10-20,60.5,62.85714285714285,61.0271720175017
2016-10-21,60.5,55.46666666666667,59.37430136868829
2016-10-22,64.5,57.26666666666666,62.88227415235337
2016-10-23,65.0,61.46666666666667,64.20977447073483
2016-10-24,65.5,64.5,65.27635126530231
2016-10-25,64.75,63.6,64.49280395509766
2016-10-26,65.75,66.26666666666667,65.86555184626047
2016-10-27,64.75,62.85714285714285,64.32666489503652
2016-10-28,67.0,63.78571428571429,66.28112906704314
2016-10-29,68.75,63.42857142857143,67.55986923321586
2016-10-30,65.25,65.07142857142857,65.21006272594684
2016-10-31,64.5,63.78571428571429,64.34025090378736
2016-11-01,62.75,64.76923076923077,63.201598406601114
2016-11-02,59.25,61.214285714285715,59.68931001458475
2016-11-03,56.5,58.73333333333333,56.99948217415818
2016-11-04,61.5,56.64285714285714,60.41370614575407
2016-11-05,58.0,56.53333333333333,57.671981855776714
2016-11-06,55.5,55.92307692307693,55.594620618525944
2016-11-07,56.75,55.846153846153854,56.54785595133093
2016-11-08,57.0,57.07692307692307,57.0172037488229
2016-11-09,59.25,53.46666666666667,57.956564817665026
2016-11-10,58.25,48.14285714285714,55.98955028859119
2016-11-11,55.0,48.35714285714285,53.51433340522248
2016-11-12,54.25,49.8,53.25476313059527
2016-11-13,54.25,49.0,53.07584414283712
2016-11-14,53.75,51.230769230769226,53.18657722605004
2016-11-15,53.5,53.92857142857143,53.59584945772758
2016-11-16,56.5,57.0,56.611824367348845
2016-11-17,55.5,56.230769230769226,55.66343561381754
2016-11-18,49.0,54.28571428571429,50.18214331197351
2016-11-19,44.5,41.357142857142854,43.7971039766644
2016-11-20,52.75,41.92857142857143,50.329801192378554
2016-11-21,55.25,50.0,54.07584414283712
2016-11-22,51.5,50.8,51.34344588571162
2016-11-23,46.75,47.8,46.984831171432575
2016-11-24,46.5,44.33333333333334,46.01542774148834
2016-11-25,45.75,45.42857142857143,45.678112906704314
2016-11-26,46.75,42.266666666666666,45.747308172772016
2016-11-27,46.5,45.214285714285715,46.212451626817256
2016-11-28,41.75,48.714285714285715,43.307553688073206
2016-11-29,37.0,40.642857142857146,37.81472039068445
2016-11-30,33.0,36.57142857142857,33.798745481063186
2016-12-01,32.0,32.666666666666664,32.14909915646513
2016-12-02,37.25,36.0,36.97043908162789
2016-12-03,39.25,38.25,39.02635126530231
2016-12-04,40.25,37.53333333333333,39.64242093740461
2016-12-05,40.25,37.692307692307686,39.6779753516386
2016-12-06,42.25,41.857142857142854,42.16213799708305
2016-12-07,46.0,38.42857142857143,44.306659580146054
2016-12-08,44.0,37.846153846153854,42.62370009416806
2016-12-09,42.0,28.92857142857143,39.07659153930875
2016-12-10,44.75,34.846153846153854,42.53501733905171
2016-12-11,46.25,42.615384615384606,45.437122868118
2016-12-12,48.75,48.78571428571429,48.75798745481063
2016-12-13,48.25,46.615384615384606,47.88442033751339
2016-12-14,49.75,46.92857142857143,49.11899106996009
2016-12-15,51.5,48.384615384615394,50.80324817267258
2016-12-16,49.75,46.153846153846146,48.94572474252946
2016-12-17,54.5,54.14285714285714,54.42012545189368
2016-12-18,38.25,39.0,38.41773655102327
2016-12-19,33.25,24.714285714285715,31.340998300258992
2016-12-20,40.5,31.5,38.48716138772078
2016-12-21,44.75,39.0,43.464019775488275
2016-12-22,49.75,46.4,49.00077673876274
2016-12-23,49.75,40.357142857142854,47.64929938480383
2016-12-24,45.5,45.85714285714285,45.57987454810632
2016-12-25,44.0,45.42857142857143,44.31949819242527
2016-12-26,33.75,38.5,34.812331489814035
2016-12-27,34.75,36.642857142857146,35.173335104963485
2016-12-28,40.25,41.0,40.41773655102327
2016-12-29,43.75,45.06666666666667,44.04447083401863
2016-12-30,46.5,39.2,44.867364236706855
2016-12-31,45.75,40.4,44.55347926936736
2017-01-01,47.91666666666666,41.647058823529406,46.5144768054983
2017-01-02,44.41666666666666,41.470588235294116,43.75777995317003
2017-01-03,42.66666666666666,41.0,42.29391877550384
2017-01-04,44.5,41.117647058823536,43.74354104440487
2017-01-05,47.75,43.11764705882353,46.71398012603276
2017-01-06,50.33333333333334,39.0,47.798647673426174
2017-01-07,42.333333333333336,28.153846153846153,39.16210896697889
2017-01-08,41.25,25.125,37.643664152999726
2017-01-09,51.66666666666666,39.75,49.00151924485251
2017-01-10,53.91666666666666,49.58823529411765,52.94861846697028
2017-01-11,52.63636363636363,50.88235294117647,52.24408136373881
2017-01-12,52.45454545454545,51.88235294117647,52.326575322926985
2017-01-13,50.18181818181818,46.941176470588225,49.45705276349304
2017-01-14,51.45454545454545,42.875,49.53574096935503
2017-01-15,51.90909090909091,44.11764705882353,50.1665443505105
2017-01-16,45.72727272727273,38.6875,44.15283646425887
2017-01-17,46.36363636363637,40.058823529411775,44.95357295075627
2017-01-18,45.45454545454545,38.8125,43.96906039283181
2017-01-19,44.66666666666666,40.0625,43.636950617329376
2017-01-20,42.41666666666666,41.882352941176464,42.297168078029166
2017-01-21,42.5,42.058823529411775,42.40133144057455
2017-01-22,40.91666666666666,39.8235294117647,40.672187902756924
2017-01-23,40.333333333333336,38.29411764705883,39.87726532532236
2017-01-24,46.5,45.352941176470594,46.24346174549383
2017-01-25,38.75,39.1764705882353,38.845379607444606
2017-01-26,35.083333333333336,31.94117647058824,34.38059392675873
2017-01-27,35.25,28.94117647058824,33.83903960021603
2017-01-28,34.916666666666664,27.823529411764714,33.330295494570784
2017-01-29,37.833333333333336,32.1875,36.57064985201929
2017-01-30,43.25,38.352941176470594,42.15477899037749
2017-01-31,46.75,42.76470588235294,45.85869401319008
2017-02-01,49.63636363636363,45.82352941176471,48.78362808642004
2017-02-02,50.63636363636363,47.058823529411775,49.83625131811361
2017-02-03,50.41666666666666,40.29411764705883,48.152771386516015
2017-02-04,51.08333333333334,41.352941176470594,48.90714343933865
2017-02-05,50.41666666666666,46.1875,49.47081889284101
2017-02-06,51.0,49.352941176470594,50.63163737814499
2017-02-07,52.33333333333334,49.764705882352935,51.75886305401182
2017-02-08,52.83333333333334,50.82352941176471,52.38384322928406
2017-02-09,55.16666666666666,53.235294117647065,54.734717639848576
2017-02-10,58.66666666666666,52.941176470588225,57.386168028789676
2017-02-11,60.91666666666666,58.88235294117647,60.46169497598264
2017-02-12,59.75,60.0,59.80591218367442
2017-02-13,54.25,46.88235294117647,52.60223505759495
2017-02-14,52.0,37.1875,48.68720311729045
2017-02-15,51.08333333333334,39.4375,48.478757443833146
2017-02-16,51.0,40.23529411764706,48.592487150018975
2017-02-17,50.5,44.17647058823529,49.08575064823519
2017-02-18,54.41666666666666,47.352941176470594,52.836873398532475
2017-02-19,50.58333333333334,50.11764705882353,50.479183187273144
2017-02-20,46.58333333333334,45.88235294117647,46.42655995557956
2017-02-21,51.0,48.470588235294116,50.434300259294076
2017-02-22,55.08333333333334,53.764705882352935,54.78842397238393
2017-02-23,56.75,56.82352941176471,56.76644475990424
2017-02-24,46.75,49.58823529411765,47.38476773230374
2017-02-25,41.66666666666666,39.23529411764706,41.122893272499724
2017-02-26,42.5,37.941176470588225,41.480424885937
2017-02-27,47.91666666666666,42.882352941176464,46.790748771889554
2017-02-28,47.25,46.235294117647065,47.02306231332146
2017-03-01,47.58333333333334,49.764705882352935,48.07119454382585
2017-03-02,45.0,40.882352941176464,44.079093445362446
2017-03-03,48.0,41.941176470588225,46.644951783890455
2017-03-04,52.41666666666666,43.82352941176471,50.49482239252425
2017-03-05,55.25,52.11764705882353,54.549453228079294
2017-03-06,57.08333333333334,54.125,56.421705826519336
2017-03-07,48.25,50.3125,48.711275515313986
2017-03-08,49.91666666666666,45.375,48.90092866324798
2017-03-09,56.33333333333334,52.70588235294117,55.52205851139073
2017-03-10,59.58333333333334,56.5,58.89374973468212
2017-03-11,61.58333333333334,55.6875,60.264737668344864
2017-03-12,63.0,55.0625,61.22478816833708
2017-03-13,61.75,52.58823529411765,59.700982915931455
2017-03-14,62.66666666666666,52.11764705882353,60.3073917790714
2017-03-15,64.08333333333333,58.235294117647065,62.775426762282606
2017-03-16,64.41666666666667,58.29411764705882,63.04736632530679
2017-03-17,64.58333333333333,60.75,63.72601318365885
2017-03-18,65.83333333333333,60.5625,64.65451812753092
2017-03-19,66.33333333333333,61.75,65.30827663263558
2017-03-20,66.91666666666667,63.6875,66.1944676275387
2017-03-21,68.08333333333333,63.941176470588225,67.15694519206102
2017-03-22,66.83333333333333,63.3125,66.04590341325188
2017-03-23,61.83333333333334,62.0,61.87060812244962
2017-03-24,51.91666666666666,57.647058823529406,53.198261621870586
2017-03-25,53.83333333333334,52.470588235294116,53.52855711644139
2017-03-26,56.83333333333334,52.529411764705884,55.87076672027171
2017-03-27,56.33333333333334,54.17647058823529,55.85095370947557
2017-03-28,57.75,53.529411764705884,56.80607078149651
2017-03-29,54.83333333333334,50.1875,53.794298586716984
2017-03-30,57.75,48.4375,55.667271158127754
2017-03-31,60.08333333333334,53.3125,58.569045025484385
2017-04-01,49.58333333333334,52.9375,50.33348846429851
2017-04-02,49.41666666666666,43.4,48.07104677956888
2017-04-03,54.91666666666666,47.625,53.28589464282933
2017-04-04,57.25,54.6875,56.67690011733717
2017-04-05,53.66666666666666,46.6875,52.105784872422355
2017-04-06,56.0,45.75,53.70760046934866
2017-04-07,61.33333333333334,52.8125,59.42765973976342
2017-04-08,64.25,59.375,63.159712418348754
2017-04-09,64.08333333333333,62.5,63.72922283672865
2017-04-10,56.5,58.25,56.89138528572096
2017-04-11,56.41666666666666,52.8125,55.610599352027066
2017-04-12,60.41666666666666,56.625,59.568665214271256
2017-04-13,63.5,59.1875,62.535514831616204
2017-04-14,65.58333333333333,59.2,64.15570891017973
2017-04-15,64.08333333333333,64.125,64.0926520306124
2017-04-16,62.33333333333334,62.8125,62.440498352042646
2017-04-17,63.41666666666666,61.25,62.932094408155
2017-04-18,65.66666666666667,63.58823529411765,65.2018281200401
2017-04-19,67.5,64.9375,66.92690011733717
2017-04-20,68.0,66.82352941176471,67.73688384153212
2017-04-21,65.41666666666667,61.5625,64.55468716835264
2017-04-22,64.58333333333333,61.29411764705882,63.847704406950236
2017-04-23,65.33333333333333,54.764705882352935,62.96967317643028
2017-04-24,68.91666666666667,57.70588235294117,66.40938893993325
2017-04-25,67.16666666666667,65.11764705882354,66.70840602400179
2017-04-26,64.08333333333333,59.470588235294116,63.05169872867388
2017-04-27,61.83333333333334,54.11764705882353,60.107729860714876
2017-04-28,68.0,61.470588235294116,66.53970532050332
2017-04-29,60.08333333333334,53.529411764705884,58.6175570672019
2017-04-30,54.41666666666666,40.625,51.332177867294334
2017-05-01,58.75,47.647058823529406,56.26684125445945
2017-05-02,64.0,56.82352941176471,62.39499143334598
2017-05-03,68.08333333333333,62.058823529411775,66.73595933851244
2017-05-04,70.08333333333333,60.88235294117647,68.02554571064918
2017-05-05,72.08333333333333,58.17647058823529,68.97308107677769
2017-05-06,76.16666666666667,64.58823529411765,73.57716514041203
2017-05-07,74.83333333333333,68.35294117647061,73.38400182710615
2017-05-08,62.0,67.82352941176471,63.302424984415964
2017-05-09,61.66666666666666,65.64705882352939,62.55687633614963
2017-05-10,55.58333333333334,61.352941176470594,56.87369882715286
2017-05-11,56.16666666666666,54.470588235294116,55.78734087154214
2017-05-12,64.16666666666667,58.470588235294116,62.892745932751396
2017-05-13,70.75,61.8125,68.75113943363938
2017-05-14,71.41666666666667,67.70588235294117,70.58675445016593
2017-05-15,67.83333333333333,68.82352941176471,68.05478943337712
2017-05-16,65.91666666666667,67.41176470588235,66.25104345138627
2017-05-17,58.41666666666666,59.25,58.60304061224807
2017-05-18,60.91666666666666,58.470588235294116,60.369604320518874
2017-05-19,60.33333333333334,59.88235294117647,60.23247213925399
2017-05-20,60.41666666666666,55.941176470588225,59.41572894716179
2017-05-21,64.75,55.75,62.73716138772078
2017-05-22,70.0,62.11764705882353,68.23712173826526
2017-05-23,72.75,63.86666666666667,70.76325374010217
2017-05-24,73.75,61.352941176470594,70.9774134801448
2017-05-25,76.41666666666667,66.0,74.08699234689905
2017-05-26,77.91666666666667,73.5625,76.9428628010038
2017-05-27,72.58333333333333,70.0,72.00557410203096
2017-05-28,71.25,68.94117647058823,70.7336345390068
2017-05-29,71.83333333333333,64.58823529411765,70.21297632410202
2017-05-30,74.33333333333333,66.47058823529412,72.57484034090639
2017-05-31,75.83333333333333,66.88235294117646,73.8314578943236
2017-06-01,75.08333333333333,66.17647058823529,73.09132475026615
2017-06-02,74.33333333333333,67.35294117647061,72.7721774597573
2017-06-03,74.91666666666667,66.9375,73.13213613772467
2017-06-04,78.16666666666667,69.3125,76.18644349486419
2017-06-05,80.91666666666667,71.88235294117645,78.8961538330988
2017-06-06,81.58333333333333,74.23529411764707,79.93995366023609
2017-06-07,82.58333333333333,75.05882352941177,80.90048623646591
2017-06-08,81.83333333333333,73.3529411764706,79.93670435771077
2017-06-09,79.66666666666667,74.0625,78.41330188263169
2017-06-10,79.91666666666667,75.4375,78.91490670916659
2017-06-11,78.41666666666667,78.29411764705883,78.38925873349294
2017-06-12,76.41666666666667,75.29411764705883,76.16560999879525
2017-06-13,73.0,74.3529411764706,73.30258358223806
2017-06-14,70.16666666666667,72.70588235294117,70.7345590420265
2017-06-15,74.25,72.82352941176471,73.9309716578577
2017-06-16,78.41666666666667,76.52941176470588,77.99458449579112
2017-06-17,80.66666666666667,78.58823529411767,80.2018281200401
2017-06-18,82.16666666666667,80.6470588235294,81.82680829531233
2017-06-19,85.5,78.17647058823529,83.8621019135375
2017-06-20,80.83333333333333,79.0,80.42331065305423
2017-06-21,67.66666666666667,81.6470588235294,70.79336368312656
2017-06-22,67.08333333333333,82.0,70.41942695924057
2017-06-23,83.0,83.6470588235294,83.14471388715732
2017-06-24,81.25,81.25,81.25
2017-06-25,73.91666666666667,74.82352941176471,74.11948537215231
2017-06-26,65.41666666666667,75.1875,67.60190117860868
2017-06-27,70.91666666666667,73.5625,71.50840394388764
2017-06-28,85.25,76.0,83.18124920404635
2017-06-29,84.08333333333333,78.94117647058823,82.93329645736334
2017-06-30,83.0,79.6470588235294,82.25011894836656
2017-07-01,82.75,77.6470588235294,81.6087336626456
2017-07-02,83.58333333333333,75.70588235294117,81.82155138892554
2017-07-03,83.66666666666667,77.76470588235293,82.3467006050195
2017-07-04,84.08333333333333,79.6875,83.1002107703914
2017-07-05,78.08333333333333,79.4375,78.38619099490312
2017-07-06,78.75,78.64285714285714,78.7260376355681
2017-07-07,80.41666666666667,79.17647058823529,80.13929838294845
2017-07-08,66.91666666666667,78.0625,69.40941818881802
2017-07-09,65.83333333333333,78.0,68.5543929388219
2017-07-10,85.75,78.29411764705883,84.08250134570986
2017-07-11,85.08333333333333,78.41176470588233,83.5912454513551
2017-07-12,83.08333333333333,80.0,82.39374973468212
2017-07-13,82.91666666666667,79.23529411764707,82.09333235412763
2017-07-14,84.81818181818181,77.5625,83.19545776017641
2017-07-15,84.66666666666667,75.17647058823529,82.5441963216925
2017-07-16,85.58333333333333,75.4375,83.31423054587968
2017-07-17,81.66666666666667,75.125,80.2036311938526
2017-07-18,80.75,76.88235294117645,79.88500562903687
2017-07-19,82.25,78.70588235294117,81.45736257261554
2017-07-20,81.0,78.6470588235294,80.47376768306425
2017-07-21,81.08333333333333,76.52941176470588,80.06485453659727
2017-07-22,81.66666666666667,76.82352941176471,80.5835051476406
2017-07-23,82.58333333333333,77.58823529411767,81.46618597717183
2017-07-24,80.66666666666667,75.6875,79.55308234181774
2017-07-25,77.0,76.3125,76.84624149489534
2017-07-26,78.91666666666667,78.41176470588233,78.80374598199086
2017-07-27,82.0,80.11764705882355,81.5790141464514
2017-07-28,76.5,77.58823529411767,76.74338244658279
2017-07-29,81.58333333333333,77.11764705882355,80.58458824848238
2017-07-30,79.91666666666667,77.11764705882355,79.29066947297852
2017-07-31,80.16666666666667,76.76470588235293,79.40582244176373
2017-08-01,82.83333333333333,75.1875,81.1233523826239
2017-08-02,82.33333333333333,73.6,80.38013438364015
2017-08-03,81.41666666666667,73.625,79.67407027548049
2017-08-04,80.83333333333333,74.94117647058823,79.51555990634007
2017-08-05,80.83333333333333,74.23529411764707,79.35769021125935
2017-08-06,80.41666666666667,76.52941176470588,79.54728702639574
2017-08-07,81.0,75.70588235294117,79.81597728689457
2017-08-08,80.16666666666667,74.75,78.9552360203875
2017-08-09,81.16666666666667,73.6875,79.49396050507352
2017-08-10,82.66666666666667,75.9375,81.16169705609678
2017-08-11,82.75,77.76470588235293,81.63504527849238
2017-08-12,81.25,73.70588235294117,79.56276763382476
2017-08-13,80.83333333333333,72.5,78.96959387751924
2017-08-14,78.41666666666667,75.4375,77.75037981121312
2017-08-15,79.41666666666667,75.17647058823529,78.46835217885538
2017-08-16,77.75,74.29411764705883,76.97709628450063
2017-08-17,76.16666666666667,72.94117647058823,75.44528986553392
2017-08-18,78.0,74.82352941176471,77.28958637213674
2017-08-19,79.08333333333333,76.05882352941177,78.40690554260551
2017-08-20,80.08333333333333,74.88235294117645,78.92014064943994
2017-08-21,80.58333333333333,70.75,78.38412077547271
2017-08-22,78.58333333333333,71.3529411764706,76.96626527608288
2017-08-23,80.91666666666667,72.88235294117645,79.11980256779648
2017-08-24,80.66666666666667,72.8125,78.91009222956188
2017-08-25,78.75,69.25,76.62533702037193
2017-08-26,80.25,71.1875,78.22318334180217
2017-08-27,83.0,73.17647058823529,80.80298007679328
2017-08-28,76.91666666666667,74.41176470588233,76.35644851259548
2017-08-29,76.5,72.6470588235294,75.63829458101772
2017-08-30,83.66666666666667,71.70588235294117,80.99165238890997
2017-08-31,82.83333333333333,70.82352941176471,80.14735588230714
2017-09-01,82.08333333333333,70.94117647058823,79.5914040491772
2017-09-02,81.5,72.23529411764707,79.42796025206552
2017-09-03,80.75,72.88235294117645,78.99041069024611
2017-09-04,82.25,74.52941176470588,80.52330021005459
2017-09-05,82.83333333333333,74.05882352941177,80.87092531809378
2017-09-06,82.58333333333333,71.58823529411767,80.12429356898569
2017-09-07,82.33333333333333,70.125,79.60295503056568
2017-09-08,80.91666666666667,72.5,79.03428981629443
2017-09-09,78.0,72.41176470588233,76.7501982472776
2017-09-10,75.25,71.41176470588233,74.39158353299857
2017-09-11,77.91666666666667,70.11764705882354,76.17242579949007
2017-09-12,81.66666666666667,71.76470588235293,79.45210566622875
2017-09-13,82.08333333333333,73.47058823529412,80.15710378988312
2017-09-14,81.16666666666667,75.11764705882355,79.81381108521103
2017-09-15,77.66666666666667,73.94117647058823,76.83346549818508
2017-09-16,73.91666666666667,73.17647058823529,73.7511227502973
2017-09-17,73.0,71.05882352941177,72.56585833852802
2017-09-18,74.08333333333333,70.47058823529412,73.27534746337159
2017-09-19,72.91666666666667,70.47058823529412,72.36960432051889
2017-09-20,73.83333333333333,72.0,73.42331065305423
2017-09-21,73.08333333333333,70.41176470588233,72.48584039014587
2017-09-22,73.91666666666667,72.0,73.48800659182943
2017-09-23,69.25,72.29411764705883,69.93081306003562
2017-09-24,64.41666666666667,67.9375,65.20409658674812
2017-09-25,61.0,63.5,61.559121836744225
2017-09-26,61.08333333333334,61.25,61.12060812244962
2017-09-27,63.25,60.375,62.60700988774414
2017-09-28,66.33333333333333,56.8125,64.20401100506574
2017-09-29,66.75,58.70588235294117,64.95094326647592
2017-09-30,70.91666666666667,60.375,68.55903625506184
2017-10-01,72.41666666666667,63.5,70.42246544894559
2017-10-02,70.18181818181819,67.0625,69.48418661733504
2017-10-03,68.66666666666667,67.5,68.4057431428527
2017-10-04,67.91666666666667,65.5,67.37618222448057
2017-10-05,72.41666666666667,70.26666666666667,71.93582188706664
2017-10-06,74.33333333333333,69.94117647058823,73.35103300838661
2017-10-07,69.08333333333333,67.17647058823529,68.65686589314998
2017-10-08,65.75,59.0,64.24037104079058
