DATE,AL,GA,T_WA
2017-05-14,71.0,71.875,71.59857481904059
2017-05-15,70.28571428571429,73.0,72.14251780600348
2017-05-16,72.71428571428571,73.875,73.50831353546201
2017-05-17,74.71428571428571,77.125,76.36342041980572
2017-05-18,76.42857142857143,78.75,78.01662707092403
2017-05-19,78.85714285714286,80.0,79.63895486568568
2017-05-20,80.0,78.5,78.97387173878755
2017-05-21,78.42857142857143,81.0,80.18764844779277
2017-05-22,74.85714285714286,78.375,77.26365794593872
2017-05-23,74.42857142857143,78.125,76.95724464370211
2017-05-24,71.85714285714286,74.875,73.92161519220123
2017-05-25,66.85714285714286,72.25,70.54631827245427
2017-05-26,65.42857142857143,69.125,67.9572446437021
2017-05-27,70.71428571428571,70.625,70.65320665111831
2017-05-28,74.57142857142857,76.25,75.71971495897583
2017-05-29,77.28571428571429,80.14285714285714,79.24024430707132
2017-05-30,75.57142857142857,81.5,79.62707836574444
2017-05-31,75.28571428571429,79.375,78.08313537878155
2017-06-01,75.85714285714286,78.5,77.66508312689811
2017-06-02,74.28571428571429,77.625,76.57007124817532
2017-06-03,77.0,79.875,78.96674583399053
2017-06-04,77.0,79.375,78.62470308025304
2017-06-05,78.57142857142857,79.85714285714286,79.45096708103924
2017-06-06,77.57142857142857,80.25,79.4038004664508
2017-06-07,76.33333333333333,76.75,76.6183689614479
2017-06-08,75.28571428571429,73.75,74.23515439923489
2017-06-09,72.57142857142857,73.0,72.86460807463213
2017-06-10,72.42857142857143,74.0,73.5035629403178
2017-06-11,75.71428571428571,76.375,76.16627078172453
2017-06-12,78.28571428571429,79.0,78.77434679105355
2017-06-13,79.85714285714286,78.875,79.18527316230137
2017-06-14,78.0,79.75,79.19714963808119
2017-06-15,79.28571428571429,80.0,79.77434679105355
2017-06-16,78.42857142857143,81.625,80.61520188996462
2017-06-17,76.57142857142857,80.25,79.08788597392576
2017-06-18,76.85714285714286,81.625,80.11876483028242
2017-06-19,79.85714285714286,80.625,80.38242280038256
2017-06-20,78.71428571428571,81.375,80.53444179667446
2017-06-21,75.42857142857143,77.0,76.5035629403178
2017-06-22,74.85714285714286,79.625,78.11876483028242
2017-06-23,78.71428571428571,82.25,81.13301661571505
2017-06-24,81.0,83.625,82.79572445712178
2017-06-25,80.0,82.875,81.96674583399053
2017-06-26,75.0,81.0,79.1045130448498
2017-06-27,74.14285714285714,78.625,77.209026113861
2017-06-28,76.42857142857143,78.375,77.76009500562091
